WorkerId,SubmitTime,Answer 101,question_number,subject,animacy,number,definiteness,type,full_sentence,response,rt
2PK9H5QFDTF0B3GMLFCVLHKQWCJ60L,Fri Oct 03 11:30:24 PDT 2014,"""English""",30,camel,animate,singular,indefinite,target,A camel has two humps on his back.,has two humps on his back.,11468
L5Y2QJVT1H06KM7IUUTSIRQT0755AD,Fri Oct 03 11:30:24 PDT 2014,"""English""",31,cat,animate,plural,indefinite,target,Cats have nine lives.,have nine lives.,13063
UONN7DFZEFM5VNSPMT6VIUAHXLEB7J,Fri Oct 03 11:30:24 PDT 2014,"""English""",89,squirrel,animate,plural,definite,judgment,The squirrels eat acorns.,5,3051
Y0NXFN0CPIE7LBNN28CTDYZ9PSMU6I,Fri Oct 03 11:30:24 PDT 2014,"""English""",88,cheetah,animate,singular,definite,judgment,The cheetah is the fastest animal.,4,3172
PWERD4WKUVN8YONF4UXF5UKRTZSSZW,Fri Oct 03 11:30:24 PDT 2014,"""English""",83,lion,animate,plural,definite,judgment,The lions sleep in the sun.,1,4575
WNUVZEBUVPEN8L2A2JJJX71QUL5N9T,Fri Oct 03 11:30:24 PDT 2014,"""English""",82,clock,inanimate,singular,definite,judgment,The clock needs a battery.,1,4022
F7ECE1TLIIJL6IX0ZCYJH12QQCRR1E,Fri Oct 03 11:30:24 PDT 2014,"""English""",81,toilet,inanimate,plural,indefinite,judgment,Toilets are in everything bathroom.,5,3664
G5DAQ4DMKG3T1W3EE5KNQ2H2KF257A,Fri Oct 03 11:30:24 PDT 2014,"""English""",80,guitar,inanimate,singular,indefinite,judgment,A guitar is a popular instrument.,4,8349
RBMSJ7V80G4K37GNHT4X5K9P77AK48,Fri Oct 03 11:30:24 PDT 2014,"""English""",87,chair,inanimate,plural,indefinite,judgment,Chairs are placed on top of the desks in the elementary school.,1,7408
LBMXM1USY49YF6ABHC5ODC9HYV2DD1,Fri Oct 03 11:30:24 PDT 2014,"""English""",86,kangaroo,animate,singular,indefinite,judgment,A kangaroo is known to live in Australia.,5,4238
RWG67GU04U6BFNM6RJL0P4102P21PK,Fri Oct 03 11:30:24 PDT 2014,"""English""",85,kite,inanimate,plural,definite,judgment,The kites dance in the wind.,1,4028
CKSNE51ZVHI8VREUZUQSU8T11VDWA5,Fri Oct 03 11:30:24 PDT 2014,"""English""",84,shark,animate,singular,indefinite,judgment,A shark bite can be fatal.,2,17132
SK7WKSCS37T396UEAVFQPMI738CWGE,Fri Oct 03 11:30:24 PDT 2014,"""English""",14,bear,animate,singular,definite,target,The bear ate Goldilocks porridge.,ate Goldilocks porridge.,15716
37DC3VHJPOMR6B9HH9AGCGPI0X0FEE,Fri Oct 03 11:30:24 PDT 2014,"""English""",15,dolphin,animate,plural,indefinite,target,Dolphins are in the water show at the aquarium.,are in the water show at the aquarium.,28518
8Z0AXQKSZ6DHIJCKL7C6SVGGSPYB0Q,Fri Oct 03 11:30:24 PDT 2014,"""English""",16,zipper,inanimate,plural,definite,target,The zippers on the jacket were stuck.,on the jacket were stuck.,28012
5A821DOYDVYT5MENURUW1VA7O0MYH1,Fri Oct 03 11:30:24 PDT 2014,"""English""",17,football,inanimate,plural,indefinite,target,Footballs are on sale at Sports Authority.,are on sale at Sports Authority.,21559
18G9ZYUB1XADTCNFH2XVURASON2H38,Fri Oct 03 11:30:24 PDT 2014,"""English""",10,tire,inanimate,plural,definite,target,The tires need more air in them.,need more air in them.,19633
U607731S1MI2UKPD3B2XCD6ONF1TVK,Fri Oct 03 11:30:24 PDT 2014,"""English""",11,boat,inanimate,plural,indefinite,target,Boats are tied to the dock.,are tied to the dock.,34637
8DBMPWP7QFYU7IS9RB9LUK7SP1QNMM,Fri Oct 03 11:30:24 PDT 2014,"""English""",12,television,inanimate,singular,definite,target,The television is not working.,is not working.,12768
PZ1CKWBMQH4T1DUXGMQ98OHC71GL6I,Fri Oct 03 11:30:24 PDT 2014,"""English""",13,pig,animate,singular,indefinite,target,A pig likes to play in the mud.,likes to play in the mud.,12147
K6YBLKMB6CSXKJXIZXA50PMDUA2PQR,Fri Oct 03 11:30:24 PDT 2014,"""English""",18,cow,animate,plural,definite,target,The cows need to be milked this morning.,need to be milked this morning.,11210
7M2COEZWHABUN33V382TW7IB8I2LDU,Fri Oct 03 11:30:24 PDT 2014,"""English""",19,kangaroo,animate,singular,indefinite,target,A kangaroo is known to live in Australia.,is known to live in Australia.,17979
N55ZLNFA60M84NIMPL0VYIZUBAGK2P,Fri Oct 03 11:30:24 PDT 2014,"""English""",98,trumpet,inanimate,singular,indefinite,judgment,A trumpet is wind instrument.,5,5388
GM0O9XLR4N1R2HRQ8CIMPR5A7KHIYX,Fri Oct 03 11:30:24 PDT 2014,"""English""",99,fence,inanimate,plural,definite,judgment,The fences are made of wood.,2,5653
42ZDNADQRYZ15VVRN4WXR1LU5WSGKQ,Fri Oct 03 11:30:24 PDT 2014,"""English""",94,lamp,inanimate,plural,indefinite,judgment,Lamps come in all shapes and sizes.,5,7032
1637WHOXRQ1JBEPX3AO1SVOTD7KN84,Fri Oct 03 11:30:24 PDT 2014,"""English""",95,pig,animate,singular,indefinite,judgment,A pig likes to play in the mud.,4,7491
MSA05X88UQM4V7PA4I92UINLLKSEAG,Fri Oct 03 11:30:24 PDT 2014,"""English""",96,rabbit,animate,plural,definite,judgment,The rabbits eat carrots.,5,2898
O2ODR9PTF472MIJMXEGNCQT76IFD6Z,Fri Oct 03 11:30:24 PDT 2014,"""English""",97,football,inanimate,plural,indefinite,judgment,Footballs are on sale at Sports Authority.,1,3422
A2UJJIFRX3YH27MQ0G9774CGCJ2HKH,Fri Oct 03 11:30:24 PDT 2014,"""English""",90,panda,animate,singular,definite,judgment,The panda is black and white.,5,2226
L9XRJEM4YKJ5K875E41BN8ABR19QDN,Fri Oct 03 11:30:24 PDT 2014,"""English""",91,bicycle,inanimate,singular,indefinite,judgment,A bicycle is a child's favorite mode of transportation.,2,4511
UGPU7FXMB5MJ7NWM3T0U2GE4U6ZP0H,Fri Oct 03 11:30:24 PDT 2014,"""English""",92,marble,inanimate,plural,indefinite,judgment,Marbles come in various colors.,1,6258
BQ3YRRS7JUYOJWJA191K74XY8BSPMT,Fri Oct 03 11:30:24 PDT 2014,"""English""",93,shirt,inanimate,singular,definite,judgment,The shirt is very wrinkled.,1,3769
0KJ9ECIGFQIKDCK9LEZTBRG2XPP5TI,Fri Oct 03 11:30:31 PDT 2014,"""English""",61,piano,inanimate,singular,definite,judgment,The piano plays softly,5,1566
O028UZEG9A1TO4W0VHJDG3UGEO1CGJ,Fri Oct 03 11:30:31 PDT 2014,"""English""",60,toilet,inanimate,plural,definite,judgment,The toilets are flushing,5,1439
0UJT9KE3JYK1Y8AT4X4SYT5ZW5AZ03,Fri Oct 03 11:30:31 PDT 2014,"""English""",63,boat,inanimate,singular,indefinite,judgment,A boat can float,5,1646
AJ5TBOMXNFMFN26AQ751OP21ZYD5CT,Fri Oct 03 11:30:31 PDT 2014,"""English""",62,gorilla,animate,plural,definite,judgment,The gorillas have black hair,5,1616
WC5ROO4FSUNO3XND5RTIU7QX2BB5FJ,Fri Oct 03 11:30:31 PDT 2014,"""English""",65,marble,inanimate,singular,indefinite,judgment,A marble rolls around,5,1439
HMIW5KSC61A3CKLSL9R7858IU8ERHU,Fri Oct 03 11:30:31 PDT 2014,"""English""",64,fence,inanimate,plural,indefinite,judgment,Fences have gates,5,1503
86XN3793NXDP9T8Y2IJ5SLJITWVUQ1,Fri Oct 03 11:30:31 PDT 2014,"""English""",67,knife,inanimate,plural,definite,judgment,The knives are sharp,5,3034
YOB6KLOSBEYZZ4TW76EMWY4KHHLXG9,Fri Oct 03 11:30:31 PDT 2014,"""English""",66,light bulb,inanimate,plural,indefinite,judgment,Light bulbs are bright,5,1456
WR5JVJP0YSGJ03DHFOFSULUPF08JWK,Fri Oct 03 11:30:31 PDT 2014,"""English""",69,dog,animate,plural,definite,judgment,The dogs have fleas,5,3422
05GQQOFIFI9YF9SOAYUMLCDK88V47V,Fri Oct 03 11:30:31 PDT 2014,"""English""",68,dolphin,animate,singular,definite,judgment,The dolphin has a fin,5,1807
1GNNPCU8VYO31Z04YL6TLQLH2LK5M3,Fri Oct 03 11:30:31 PDT 2014,"""English""",72,cheetah,animate,plural,indefinite,judgment,Cheetahs have spots,5,1599
VHJQTYX33FUHQO8IWV4A9XALCIOOUP,Fri Oct 03 11:30:31 PDT 2014,"""English""",73,bed,inanimate,singular,definite,judgment,The bed is comfortable,5,1367
JVTTFGRXNVVZGGKUSHI8LLN2F56SIT,Fri Oct 03 11:30:31 PDT 2014,"""English""",70,tire,inanimate,singular,indefinite,judgment,A tire is flat,5,1728
7DTDUJR7ASXF2SVJ63BEPY4Y30W7DS,Fri Oct 03 11:30:31 PDT 2014,"""English""",71,skunk,animate,singular,definite,judgment,The skunk smells really bad,5,1279
G9FFSOWL3NVDPN43E3IYUBOW7YDDQM,Fri Oct 03 11:30:31 PDT 2014,"""English""",76,squirrel,animate,plural,definite,judgment,The squirrels have nuts,5,1623
P2F3KAH3KFQRQHD220NDJDB7ULIKMX,Fri Oct 03 11:30:31 PDT 2014,"""English""",77,clock,inanimate,singular,definite,judgment,The clock has two hands,5,1461
04FQV1LQ8LCFF8MRR4F28VJMOTRI4G,Fri Oct 03 11:30:31 PDT 2014,"""English""",74,pigeon,animate,plural,indefinite,judgment,Pigeons have wings,5,1894
HKE8BTW7VT9U4CF9PH3PQ97DCDDBE3,Fri Oct 03 11:30:31 PDT 2014,"""English""",75,owl,animate,singular,indefinite,judgment,An owl can see at night,5,1447
AYRPTGJDU3A5CRWOE0R7HXFQAGO4BY,Fri Oct 03 11:30:31 PDT 2014,"""English""",78,football,inanimate,plural,indefinite,judgment,Footballs have air in them.,5,7746
WVLZ2X42B9S7FH3UWS3WH8SWUSQ22O,Fri Oct 03 11:30:31 PDT 2014,"""English""",79,cow,animate,singular,indefinite,judgment,A cow can be milked,5,7990
CYSC90OVG3SD04KI776NUDT8MXS72J,Fri Oct 03 11:30:31 PDT 2014,"""English""",47,dolphin,animate,singular,definite,target,The dolphin has a fin,has a fin,6767
N6IISYDRSRX3LYCTSKCUN5HM1G2CAP,Fri Oct 03 11:30:31 PDT 2014,"""English""",46,owl,animate,singular,indefinite,target,An owl can see at night,can see at night,12160
ZUVUO9HPXXE7NYRAQ25RRGML1F00Y7,Fri Oct 03 11:30:31 PDT 2014,"""English""",45,pigeon,animate,plural,indefinite,target,Pigeons have wings,have wings,7548
D7MUJYANM0YUYJ2SXP6MY7VB765BPF,Fri Oct 03 11:30:31 PDT 2014,"""English""",44,butterfly,animate,plural,definite,target,The butterflies have wings,have wings,5480
PJF98RMAV1TYMGV995GEOE8JL6VQHP,Fri Oct 03 11:30:31 PDT 2014,"""English""",43,camel,animate,singular,definite,target,The camel has a hump,has a hump,6375
1JR9EWCF7KFQR6IW6STKDTJTLV74CB,Fri Oct 03 11:30:31 PDT 2014,"""English""",42,pig,animate,singular,indefinite,target,A pig has a snout,has a snout,8184
8IGN0MF51DPLAVQ3V2OW35P4ITBLJI,Fri Oct 03 11:30:31 PDT 2014,"""English""",41,cheetah,animate,plural,indefinite,target,Cheetahs have spots,have spots,6165
SN4U7N7YE99DUUQCG14CBNFJ8550GF,Fri Oct 03 11:30:31 PDT 2014,"""English""",40,rabbit,animate,singular,definite,target,The rabbit can really hop,can really hop,6184
N7DH2B19CTIWAZUPT10B1S8FNEK2K1,Fri Oct 03 11:30:31 PDT 2014,"""English""",49,penguin,animate,plural,indefinite,target,Penguins like it cold,like it cold,4599
A430MY04QV6KR796RIUEU22M30PRLE,Fri Oct 03 11:30:31 PDT 2014,"""English""",48,lion,animate,plural,definite,target,The lions sleep all day,sleep all day,4800
1TZNNGXWR5IL4ALUIGEQ7ZZAK956GU,Fri Oct 03 11:30:31 PDT 2014,"""English""",58,bear,animate,singular,definite,judgment,The bear has claws,5,1543
CN44VEK19Y3Y7K9Y0IA0NMG7YRFAYH,Fri Oct 03 11:30:31 PDT 2014,"""English""",59,zipper,inanimate,singular,indefinite,judgment,A zipper is closed,5,1736
Y22DPP7DDDSRNVM1ZTGS8DMQV6422J,Fri Oct 03 11:30:31 PDT 2014,"""English""",50,piano,inanimate,singular,definite,target,The piano plays softly,plays softly,5783
5NI26KVYSLXFKAKNWYXZM8EYLXZ12F,Fri Oct 03 11:30:31 PDT 2014,"""English""",51,panda,animate,singular,indefinite,target,A panda sleeps all day,sleeps all day,13343
R6AVMOXKF05W9NHQI45KF7H06L9PL2,Fri Oct 03 11:30:31 PDT 2014,"""English""",52,dog,animate,plural,definite,target,The dogs have fleas,have fleas,5136
FUQZB2QZ90USW35AUH8Q2E1N56P0LN,Fri Oct 03 11:30:31 PDT 2014,"""English""",53,butterfly,animate,plural,definite,judgment,The butterflies have wings,5,7205
7WYUSY6W4FH0Y5VLAW4O2GOYIFEDJA,Fri Oct 03 11:30:31 PDT 2014,"""English""",54,fox,animate,plural,indefinite,judgment,Foxes are in boxes,5,1581
GH0ELY85M03JC0Y2307E9N2SDHECO6,Fri Oct 03 11:30:31 PDT 2014,"""English""",55,guitar,inanimate,singular,definite,judgment,The guitar has strings,5,1539
ZTP69HXVL1U80K5X0VH09HSCQBZ1D3,Fri Oct 03 11:30:31 PDT 2014,"""English""",56,turtle,animate,singular,indefinite,judgment,A turtle has a shell,5,5458
37SGKUU37JV99RAD55DVM1VHLM5P8P,Fri Oct 03 11:30:31 PDT 2014,"""English""",57,kangaroo,animate,plural,indefinite,judgment,Kangaroos hop around,5,2090
R3JEI0ZBA0N7LIMWZS7OSYHDT9KV0B,Fri Oct 03 11:30:31 PDT 2014,"""English""",29,squirrel,animate,plural,definite,target,The squirrels have nuts,have nuts,9888
3IWSD05SL89H1V81JS9S8LECIXYTVW,Fri Oct 03 11:30:31 PDT 2014,"""English""",28,cow,animate,singular,indefinite,target,A cow can be milked,can be milked,5701
M1OQ3ED4NOPI2UN1I9MLFXIASPEHM5,Fri Oct 03 11:30:31 PDT 2014,"""English""",25,cat,animate,plural,indefinite,target,Cats have claws,have claws,3816
L0AWF2YCADMWHX4SWZFIQVVQUVZJS2,Fri Oct 03 11:30:31 PDT 2014,"""English""",24,clock,inanimate,singular,definite,target,The clock has two hands,has two hands,6167
M6VL1YGYU3OQSHFAQM8AST0HO3SXRW,Fri Oct 03 11:30:31 PDT 2014,"""English""",27,knife,inanimate,plural,definite,target,The knives are sharp,are sharp,9991
3B43042BHVVX8J3XRM1YA1AXWFTJSZ,Fri Oct 03 11:30:31 PDT 2014,"""English""",26,bed,inanimate,singular,definite,target,The bed is comfortable,is comfortable,9575
E31XA4NR1SEV8M2TX2SAFK4HL2OFL0,Fri Oct 03 11:30:31 PDT 2014,"""English""",21,shirt,inanimate,singular,indefinite,target,A shirt has sleeves,has sleeves,5991
17A74BIC2ORA9WRALOJDPESWD6767G,Fri Oct 03 11:30:31 PDT 2014,"""English""",20,computer,inanimate,singular,definite,target,The computer has a monitor,has a monitor,16971
X30B0LA5OP1A6AP4UK4QCCPZG7D8U1,Fri Oct 03 11:30:31 PDT 2014,"""English""",23,fence,inanimate,plural,indefinite,target,Fences have gates,have gates,6344
H7QE85TT6UZ4P5Z9X9UYT52YI9ROW5,Fri Oct 03 11:30:31 PDT 2014,"""English""",22,kite,inanimate,plural,definite,target,The kites have tails,have tails,11664
8KFC29QMJQ6KL8GDRGAY7JLN25JLI3,Fri Oct 03 11:30:31 PDT 2014,"""English""",100,car,inanimate,plural,definite,judgment,The cars have gas,5,1440
FWUQTG35YOAE4YZHKHKYDLKMVOIMD5,Fri Oct 03 11:30:31 PDT 2014,"""English""",6,bear,animate,singular,definite,target,The bear has claws,has claws,6190
G1JXYMB9BOAJBNQ15PMZ9WGZELIZAO,Fri Oct 03 11:30:31 PDT 2014,"""English""",7,fox,animate,plural,indefinite,target,Foxes are in boxes,are in boxes,10775
91BA0GKXCY929FLJ0MWZYC4W947C3P,Fri Oct 03 11:30:31 PDT 2014,"""English""",4,bus,inanimate,plural,indefinite,example,Buses run on gas,run on gas,8918
1Z9H5B2D1FWK1ZN2E7TKDIAUS151HM,Fri Oct 03 11:30:31 PDT 2014,"""English""",5,television,inanimate,singular,indefinite,target,A television is in color,is in color,10792
LPFZC7VKBBU29D8BG9FD3GI0FZ2TM5,Fri Oct 03 11:30:31 PDT 2014,"""English""",2,mouse,animate,singular,indefinite,example,A mouse eats cheese,eats cheese,5096
E230PAR5CX0O1DPU9LYIC5KKCSVZEC,Fri Oct 03 11:30:31 PDT 2014,"""English""",3,zebra,animate,singular,definite,example,The zebra has stripes,has stripes,7878
4NJWKB8SCKDDS2RCPSKUWOCYM70WLB,Fri Oct 03 11:30:31 PDT 2014,"""English""",1,sword,inanimate,plural,definite,example,The swords are sharp,are sharp,11677
I5JAR435VD5GZQIDGHANO3SAXRFUXU,Fri Oct 03 11:30:31 PDT 2014,"""English""",8,chair,inanimate,plural,definite,target,The chairs have legs,have legs,11091
RRJ5LJD0W4RT65LGQHD0GZ7TTT01T5,Fri Oct 03 11:30:31 PDT 2014,"""English""",9,shark,animate,singular,definite,target,The shark has teeth,has teeth,6399
2ECK4W5J9ZHH02BRM6870FKSYLBY9U,Fri Oct 03 11:30:31 PDT 2014,"""English""",38,car,inanimate,plural,definite,target,The cars have gas,have gas,6040
CAP8ITV5ZM1ZL83FA6J2GCGAPO4TNU,Fri Oct 03 11:30:31 PDT 2014,"""English""",39,turtle,animate,singular,indefinite,target,A turtle has a shell,has a shell,5367
BIF7S6XLIPUK37QNK75HHYB7SE6UME,Fri Oct 03 11:30:31 PDT 2014,"""English""",36,guitar,inanimate,singular,definite,target,The guitar has strings,has strings,4297
DXPBB1FDJKZ4SJN6JIU4NXCOZUFHXA,Fri Oct 03 11:30:31 PDT 2014,"""English""",37,lamp,inanimate,plural,indefinite,target,Lamps are bright,are bright,4533
QLP6CD2TYAK1I289APNYF1CSNOWEUM,Fri Oct 03 11:30:31 PDT 2014,"""English""",34,towel,inanimate,plural,definite,target,The towels are very soft,are very soft,7373
XVNI4700ZH8CUOJ7JUTXDIV34SXFGR,Fri Oct 03 11:30:31 PDT 2014,"""English""",35,boat,inanimate,singular,indefinite,target,A boat can float,can float,4672
KIL7H1YN7D09CGAWD0LSGYDO5B3QA8,Fri Oct 03 11:30:31 PDT 2014,"""English""",32,trumpet,inanimate,singular,definite,target,The trumpet is very loud,is very loud,6832
EXTK9YGP6L1GCWKY7C2BC86QFBVYHW,Fri Oct 03 11:30:31 PDT 2014,"""English""",33,light bulb,inanimate,plural,indefinite,target,Light bulbs are bright,are bright,7686
OVAENWE2H37XP240SLLB3KDZQRDVEQ,Fri Oct 03 11:30:31 PDT 2014,"""English""",30,kangaroo,animate,plural,indefinite,target,Kangaroos hop around,hop around,4833
X582NP4BRJPI7H2V05JLTE3MMDBGFA,Fri Oct 03 11:30:31 PDT 2014,"""English""",31,marble,inanimate,singular,indefinite,target,A marble rolls around,rolls around,19055
99N8KZPE37ZYRKFX0UUB4955T7AD1F,Fri Oct 03 11:30:31 PDT 2014,"""English""",89,rabbit,animate,singular,definite,judgment,The rabbit can really hop,5,1623
BPFH7W9NYBEXH1EVBESVC7LMDQ2Y5Y,Fri Oct 03 11:30:31 PDT 2014,"""English""",88,lamp,inanimate,plural,indefinite,judgment,Lamps are bright,5,1358
CE0V0H1VXAKWGLPM4DA6LVJKHVO4CW,Fri Oct 03 11:30:31 PDT 2014,"""English""",83,shark,animate,singular,definite,judgment,The shark has teeth,5,1716
HQW8E5BQF2O30IFXD4M5AZH8POR286,Fri Oct 03 11:30:31 PDT 2014,"""English""",82,shirt,inanimate,singular,indefinite,judgment,A shirt has sleeves,5,1363
9ZA7E9CCBPJABVGEQFO7I9EU7YGJGC,Fri Oct 03 11:30:31 PDT 2014,"""English""",81,cat,animate,plural,indefinite,judgment,Cats have claws,5,1360
CKL99RWJ631FNVJSME4BKZ49MNNV52,Fri Oct 03 11:30:31 PDT 2014,"""English""",80,kite,inanimate,plural,definite,judgment,The kites have tails,5,1830
A2UFGE1HLZAHCZGZS3ZM88F47W5CTZ,Fri Oct 03 11:30:31 PDT 2014,"""English""",87,towel,inanimate,plural,definite,judgment,The towels are very soft,5,1519
Y5WYZ55Q1QNESMLDBMBRU0IUFWAEXS,Fri Oct 03 11:30:31 PDT 2014,"""English""",86,computer,inanimate,singular,definite,judgment,The computer has a monitor,5,2902
695Y13DCYM3X161XVWPRCCIHFD9Z5E,Fri Oct 03 11:30:31 PDT 2014,"""English""",85,television,inanimate,singular,indefinite,judgment,A television is in color,5,2446
PWODJKGBDLYJDH6QCO4114YGPCGCC2,Fri Oct 03 11:30:31 PDT 2014,"""English""",84,chair,inanimate,plural,definite,judgment,The chairs have legs,5,7257
615SYKM2FLYZXHY9WBIDN1M6WI91UL,Fri Oct 03 11:30:31 PDT 2014,"""English""",14,toilet,inanimate,plural,definite,target,The toilets are flushing,are flushing,15789
DYFLMMS473KUFCVJPV0GYI4K8ZRJVC,Fri Oct 03 11:30:31 PDT 2014,"""English""",15,football,inanimate,plural,indefinite,target,Footballs have air in them.,have air in them.,6761
T61O4N6TAR2MINRMZL2VLVITHDN4OT,Fri Oct 03 11:30:31 PDT 2014,"""English""",16,skunk,animate,singular,definite,target,The skunk smells really bad,smells really bad,6125
QK7GVXLDT56KL4A0H5B7QK57TS70SR,Fri Oct 03 11:30:31 PDT 2014,"""English""",17,gorilla,animate,plural,definite,target,The gorillas have black hair,have black hair,9263
17YF1AYE8MGC2B2ANVKEOHVJFJX76K,Fri Oct 03 11:30:31 PDT 2014,"""English""",10,elephant,animate,plural,definite,target,The elephants have tusks,have tusks,7128
U8Z8RZBAQLCAFC6M0JHLUI3LE4F50I,Fri Oct 03 11:30:31 PDT 2014,"""English""",11,tire,inanimate,singular,indefinite,target,A tire is flat,is flat,7790
5YA6W1ME9ZWTDAMBFU6VGAVLDQ6PRV,Fri Oct 03 11:30:31 PDT 2014,"""English""",12,couch,inanimate,plural,indefinite,target,Couches have cushions,have cushions,10048
0Y7LP1Q6RQH14F77SENGVXRFY1KCCV,Fri Oct 03 11:30:31 PDT 2014,"""English""",13,zipper,inanimate,singular,indefinite,target,A zipper is closed,is closed,12225
Z1HIXRZYGP0IBHZDNPJ0Z7UIHKOJVO,Fri Oct 03 11:30:31 PDT 2014,"""English""",18,peacock,animate,singular,indefinite,target,A peacock has bright colors,has bright colors,15320
9CM7EOZO041N5J742XSKPUK7JYVX9K,Fri Oct 03 11:30:31 PDT 2014,"""English""",19,bicycle,inanimate,plural,indefinite,target,Bicycles have two tires,have two tires,4440
AZKRUFMTSSRQFALZ31TOWHGNPZZ4MF,Fri Oct 03 11:30:31 PDT 2014,"""English""",98,trumpet,inanimate,singular,definite,judgment,The trumpet is very loud,5,11877
BHH1CB6LB252KAX6ZQTJ02LTW6VYDJ,Fri Oct 03 11:30:31 PDT 2014,"""English""",99,peacock,animate,singular,indefinite,judgment,A peacock has bright colors,5,1567
IKTT74U79GOLJ4BCHFJKU4OWEOXODS,Fri Oct 03 11:30:31 PDT 2014,"""English""",94,elephant,animate,plural,definite,judgment,The elephants have tusks,5,1614
W6LM2PQQ9XE9JL5MYUKFSMRKD5K425,Fri Oct 03 11:30:31 PDT 2014,"""English""",95,penguin,animate,plural,indefinite,judgment,Penguins like it cold,5,1375
E31QO9IXTIMN76LCFK0GB8I6C1FHUR,Fri Oct 03 11:30:31 PDT 2014,"""English""",96,camel,animate,singular,definite,judgment,The camel has a hump,5,1653
Q2HHJ4CFJP3VCPPLLTC2FGTBFH4EO5,Fri Oct 03 11:30:31 PDT 2014,"""English""",97,bicycle,inanimate,plural,indefinite,judgment,Bicycles have two tires,5,1597
02F5JUKCIZS1LY6NOAQ33NMWDSXSOK,Fri Oct 03 11:30:31 PDT 2014,"""English""",90,pig,animate,singular,indefinite,judgment,A pig has a snout,5,1798
ZG4COE0XPISFXWMDWRQ18317RZIZOL,Fri Oct 03 11:30:31 PDT 2014,"""English""",91,couch,inanimate,plural,indefinite,judgment,Couches have cushions,5,1709
PE89KG4A6168MC5QB5CGU2ZX6UES96,Fri Oct 03 11:30:31 PDT 2014,"""English""",92,lion,animate,plural,definite,judgment,The lions sleep all day,5,1428
MH6LB5LI3XSYY6OTZUWQ3ZPHO6VDHX,Fri Oct 03 11:30:31 PDT 2014,"""English""",93,panda,animate,singular,indefinite,judgment,A panda sleeps all day,5,9072
0DC8ZOSIHZ36NI2RVFI6DSG70AP253,Fri Oct 03 11:37:40 PDT 2014,"""English""",61,pig,animate,singular,definite,judgment,The pig really knows how to party.,2,5784
37PV61B10GX11XPZKSXYM4S2X6OHM8,Fri Oct 03 11:37:40 PDT 2014,"""English""",60,bear,animate,singular,indefinite,judgment,A bear shit in the woods.,1,3653
4OEOKLHCX0A1JZ9XJDUUX3FS960AQN,Fri Oct 03 11:37:40 PDT 2014,"""English""",63,panda,animate,plural,definite,judgment,The pandas puked up a ton of bamboo.,1,5126
O0VYRFTM9SBPUEWAZWLK7XUAUOZWPE,Fri Oct 03 11:37:40 PDT 2014,"""English""",62,trumpet,inanimate,plural,indefinite,judgment,Trumpets blasted.,1,4710
YJ7JZYEEXF6AM1BZCKQZT42ON2YG2Z,Fri Oct 03 11:37:40 PDT 2014,"""English""",65,couch,inanimate,plural,indefinite,judgment,Couches often contain coins and lint under their cushions.,5,6007
9JQD2L48JAK25K38AC9ER1MNETCATP,Fri Oct 03 11:37:40 PDT 2014,"""English""",64,camel,animate,singular,indefinite,judgment,A camel saved is a camel earned.,4,6156
RCM4RQ5B01N0DMXA8JXAIFPK86O1ML,Fri Oct 03 11:37:40 PDT 2014,"""English""",67,squirrel,animate,plural,definite,judgment,The squirrels love to play with their nuts.,3,6749
B3755JYBCXJFE2DQMY9X5LYNJZFGVT,Fri Oct 03 11:37:40 PDT 2014,"""English""",66,butterfly,animate,singular,indefinite,judgment,A butterfly flew into the man's open mouth.,1,4133
EQY2YRX809OFKSM16IKISEZV61E3G3,Fri Oct 03 11:37:40 PDT 2014,"""English""",69,football,inanimate,plural,definite,judgment,The footballs got in a knife fight with the handballs.,1,7014
QQTF283FM8DFXWIZJNRYPVKBWMYXB5,Fri Oct 03 11:37:40 PDT 2014,"""English""",68,marble,inanimate,singular,definite,judgment,The marble resembled a planet.,1,3831
57II4TMWNZFLTU63UJZEIA1LGOR8O5,Fri Oct 03 11:37:40 PDT 2014,"""English""",72,kangaroo,animate,singular,indefinite,judgment,A kangaroo should not play with matches.,5,5239
M92OC5HOFS93DE3HB8ZQA70D8N1A0M,Fri Oct 03 11:37:40 PDT 2014,"""English""",73,shark,animate,plural,indefinite,judgment,Sharks are really nice if you get to know them.,5,3054
954K4TSKXHAKQUMVWD5O9A9KMFWFLW,Fri Oct 03 11:37:40 PDT 2014,"""English""",70,boat,inanimate,plural,indefinite,judgment,Boats are great for smuggling cocaine!,5,3742
L2G7H60H75EUFHJCFQVVV7IMPHIY9V,Fri Oct 03 11:37:40 PDT 2014,"""English""",71,peacock,animate,singular,definite,judgment,The peacock was arrogant in his preening display.,1,5228
MAN2QUWG37G8FXBMSPWUF3CKCWQV73,Fri Oct 03 11:37:40 PDT 2014,"""English""",76,lamp,inanimate,plural,definite,judgment,The lamps sat in the corner.,1,4575
PEA80T45PJE4VA5744EPQ075TPVKVQ,Fri Oct 03 11:37:40 PDT 2014,"""English""",77,skunk,animate,singular,definite,judgment,The skunk smelled delightful.,1,3699
4E88DBP9187EG4VGOY8NHAN5XIXTZ8,Fri Oct 03 11:37:40 PDT 2014,"""English""",74,light bulb,inanimate,singular,indefinite,judgment,A light bulb should not be regulated by government.,4,4998
