WorkerId,SubmitTime,Answer 21,Answer 22,question_number,subject,animacy,number,definiteness,type,image,sentence,response,rt
OCY8IIWTYKJZU51BZLQ7EANERGBN48,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",6,knife,inanimate,singular,indefinite,target,match,A knife is sharp.,2,4459
R22HHQOLCOLC6MKPMB2TCIHDXANBMW,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",7,piano,inanimate,singular,definite,target,mismatch,The piano sounds beautiful.,2,6056
C25N29R292O1GEF2DOI3ANTLG83TTX,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",4,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,4713
S9D5NQ3MOJXZ7A5AP681F8QKPMYKWZ,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",5,skunk,animate,plural,definite,target,match,The skunks sometimes stink,5,8658
RMZ6DZJ26BAG8YQYZG4OKIJG00KJHT,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",2,zebra,animate,singular,definite,example,match,The zebra is not extinct.,4,10965
ZVU8PHA6SLKMS17BB1KT71A89ZWL68,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",3,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,2,11243
7IZK6GRYP2BEH05GPLLXY90NZ9LPZX,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",1,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,13451
TW60C8Q7PTTWGS82YNQFV1Z6BZXJN1,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",8,towel,inanimate,plural,indefinite,target,match,Towels are clean.,2,9220
9RL5HANXON0UZZ4LH53EVDXFBC5ON1,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",9,zipper,inanimate,singular,indefinite,target,match,A zipper closes the jacket.,2,4664
2O5EJ8SEXAHGWA6W6IR1D3FH5YH2UC,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",14,dolphin,animate,singular,definite,target,mismatch,The dolphin can swim.,2,3348
GMU22E618YBG2KDGG9L7SODQWM0USU,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",15,gorilla,animate,plural,indefinite,target,match,Gorillas swing in trees.,5,3259
A48E1AOSX5Y6VUZHGFNO2QSM4W5U8T,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",16,kangaroo,animate,plural,definite,target,match,The kangaroos jump a lot,5,3471
0KD3ORR8MBFCAMBXB1DJ5VRJYHUDQ0,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",17,cow,animate,singular,indefinite,target,mismatch,A cow chews its cud.,1,4530
LMYR11NWCOJWC9YVQZWDZ7OPBTSXC2,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",10,owl,animate,singular,definite,target,match,The owl hoots at night.,5,3687
85MV3J62DO45DMHPVLE9P3FLSVFAH0,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",11,car,inanimate,plural,indefinite,target,mismatch,Cars moved noisily in the night.,2,4705
V8XYVXLDV4I3B7EYYNLYB0F3L190J4,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",12,panda,animate,plural,definite,target,mismatch,The pandas are fun to watch.,1,3682
H0X60DO9HJIE1Z2MI0AQBHYZSS9GN8,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",13,pigeon,animate,singular,indefinite,target,mismatch,A pigeon lives in the city,2,4719
HIAWQRH812KIQ4AY0QW94ZIKYKP44V,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",18,turtle,animate,singular,definite,target,match,The turtle swims in the ocean.,2,4061
AF5FFDQP8YRQ19HYGZLF43QED0WXYJ,Mon Jan 19 17:31:11 PST 2015,"""english""","""""",19,bear,animate,plural,definite,target,mismatch,The bears hibernated for the winter.,1,4013
G44Y89W3Y5YS8WSSL5860Y3PPNCH0V,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",20,skunk,animate,plural,definite,target,match,The skunks sometimes stink,5,5653
YC70RYZKLXUMUAL0VLDC0NWD18MJCK,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",6,panda,animate,plural,definite,target,mismatch,The pandas are fun to watch.,5,9073
43RCY7KGQCHXYU54J66ITYAJO4JS0M,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",7,towel,inanimate,plural,indefinite,target,match,Towels are clean.,5,4912
NYLYDXNV95FL50K6D03EZP1ZPHCBBO,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",4,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,5,7492
0482S10B21GFUJ3X4HM739H7TGWLKL,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",5,owl,animate,singular,definite,target,match,The owl hoots at night.,1,14362
NKJPM8IBSLW8CN1NPRPWKUPKQYMSQ4,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",2,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,1,7789
IENSIJM21FFNK0QTTDEXFM821LGE2A,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",3,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,23002
KIPSM902UVXOFPZ287DM3RLE773VY5,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",1,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,18708
R4E3U5EFKLMGF4VBJVDRD0WPEWP3CT,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",8,pigeon,animate,singular,indefinite,target,mismatch,A pigeon lives in the city,5,3196
UHA2G0I0VYUQYLQ18QAHQ2BM5IC2WB,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",9,bear,animate,plural,definite,target,mismatch,The bears hibernated for the winter.,5,7920
PXJ034M69RMHG4KYS58I2090OUVDEH,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",14,knife,inanimate,singular,indefinite,target,match,A knife is sharp.,5,2710
UUL053R7HF45I3GGZVOQRS70B05DI2,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",15,dolphin,animate,singular,definite,target,mismatch,The dolphin can swim.,5,2525
N2RG4CWPWT3DOFH9WGYOBR60YZCPPQ,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",16,kangaroo,animate,plural,definite,target,match,The kangaroos jump a lot,5,3370
NHCRGE5AQ0RJJT5CHJ7NAN3ZB0Y2EP,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",17,car,inanimate,plural,indefinite,target,mismatch,Cars moved noisily in the night.,5,6068
76N4LVB2WXNZSWK6AFJ5YASJFCMP7O,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",10,lion,animate,plural,indefinite,target,mismatch,Lions proweled the lands.,5,5106
PV8MZQGJSRGK4S8GMC4ZI76L20K5JP,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",11,turtle,animate,singular,definite,target,match,The turtle swims in the ocean.,5,4287
6MYO3ZITB4RYK80M3HS8898MCO4JRM,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",12,zipper,inanimate,singular,indefinite,target,match,A zipper closes the jacket.,5,5789
UNWSITGR7BEE69G5FHYRB2FEIE6U85,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",13,gorilla,animate,plural,indefinite,target,match,Gorillas swing in trees.,5,4997
ZW4DBAWAAVBFC95DMBAWJ4NEX7WXYN,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",18,piano,inanimate,singular,definite,target,mismatch,The piano sounds beautiful.,5,2663
BEXQ6CTO4O6VW7AQS3G76H6JWK0CU2,Mon Jan 19 17:31:35 PST 2015,"""english/dutch""","""ty hope i can do more hits with you""",19,cow,animate,singular,indefinite,target,mismatch,A cow chews its cud.,5,2300
KB85Y0XSWTU1J6HNZ42O934PAL0UNF,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",20,bear,animate,singular,definite,target,match,The bear tries to catch salmon.,1,5375
8BP1GF8WCRUCOQRLHCYNGO0MHEXRQ7,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",6,cheetah,animate,plural,indefinite,target,mismatch,Cheetahs ran quickly through the wild,2,9996
S4QV92FOIGH8Z0DAZ5SI5POE9Z1EAS,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",7,lion,animate,singular,indefinite,target,match,A lion roars loudly.,1,5069
JGN4Q2UVH2WSO1XSD2EDBEOZVO4DOG,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",4,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,7863
0CV93JHEIURJUNUW87QEU4X1I45Z2J,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",5,light bulb,inanimate,plural,definite,target,match,The light bulbs are expensive.,2,9199
ZSBJLF1LL8AVYSKG0MKZ550NIZE5MD,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",2,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,10138
U5ZZX695GJZ6QKOU2XHOGI5B0KJBO8,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",3,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,2,16908
KQTZTIEX7G0UMY188GWWC23KWR4M19,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",1,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,16414
34T28IYZFU1GEU1HC0EJF8D3VW6897,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",8,skunk,animate,singular,definite,target,mismatch,The skunk is smelly,2,7253
SKMOHLJLULNMK05UL2SA2PL27GX8CT,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",9,bicycle,inanimate,plural,indefinite,target,match,Bicycles can be seen on the roadway.,2,10366
2880O69ZSP1K8C4HERTM4WA9HRIGTY,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",14,dolphin,animate,plural,definite,target,mismatch,The dolphins always travel together.,2,7861
U9HHJ5PR0338CB5A41S7G3PT1FB1NU,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",15,knife,inanimate,plural,indefinite,target,match,Knives cut the vegetables smoothly,5,7398
SW74CSCCP7VK04FP6XASX8IDLO240L,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",16,panda,animate,singular,definite,target,match,The panda is black and white,4,4295
WVR7DY0M28AH3180RRCC3D2H46USBQ,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",17,shark,animate,plural,definite,target,mismatch,The sharks are vicious.,2,6667
EZ87T9UL7NP9OBGUE7695ZCRR69ROZ,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",10,cow,animate,plural,definite,target,match,The cows provide milk and meat.,2,4462
LOUI2LHKY3TZP7G8IIWLPL5X9L2Y1R,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",11,elephant,animate,singular,indefinite,target,mismatch,An elephant is afraid of a mouse.,4,7052
FTJB0T3MTTDHRYEM3I1OE376TN9TT7,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",12,fox,animate,singular,definite,target,mismatch,The fox is sly.,4,4357
09Z7L8RXVCT6ELM6N0OXMY23GIJKW9,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",13,camel,animate,singular,indefinite,target,match,A camel is not thirsty.,2,9510
VGCTDG4BY04XB4GKC5ZPLNQBMLZE9Y,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",18,television,inanimate,singular,indefinite,target,mismatch,A television hums when it is turned on.,1,8391
H6ATZ4WTHN3RC3OVYUNBWUJ74DH19H,Mon Jan 19 17:31:48 PST 2015,"""English""","""""",19,shirt,inanimate,plural,indefinite,target,mismatch,"Shirts were made cheaply, but were low quality.",1,7813
AJ67TAM4JQMPKAZ39DEU5TKUONXYZY,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",20,skunk,animate,singular,definite,target,match,The skunk is smelly,5,5205
4O2ETS7FOHDMU8FHIIFSI1DB7LMUOX,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",6,camel,animate,singular,indefinite,target,mismatch,A camel is not thirsty.,4,15011
9X4R0GMPRPBK7TCDIU9UDXRQ8E671P,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",7,fox,animate,singular,definite,target,match,The fox is sly.,5,9400
W4LRI89ZK3KH314CSUZ4432V9YCTEC,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",4,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,2,23389
TJL2CDRFJF175TH7CJOBPP2O9UZMXX,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",5,bicycle,inanimate,plural,indefinite,target,mismatch,Bicycles can be seen on the roadway.,5,15720
VCKR1NXSR8JEAT74CXRLFYITBDW0GQ,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",2,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,10631
V502JS9O2DFXCOVSQPSZ5XFNUJKNW4,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",3,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,8964
QSEEFQ0JNKJTPJT955ES5LGE32CGU6,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",1,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,15581
NKODR10TB6NA18UU0LWVIX6TG7POYR,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",8,shark,animate,plural,definite,target,match,The sharks are vicious.,5,8098
HH3IMEFATWVA3IK50CCRVI2MYAB3GE,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",9,panda,animate,singular,definite,target,mismatch,The panda is black and white,5,4598
MJZ3OBXM0V98K6GBHYQHTL7E2B4JWR,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",14,bear,animate,singular,definite,target,mismatch,The bear tries to catch salmon.,2,16190
RQKHDQ2XFM2VNW020S655VXINFP0X7,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",15,lion,animate,singular,indefinite,target,mismatch,A lion roars loudly.,5,5766
CANW5PJ6Z0QIG5KF5B9X8Q0H41EMZ8,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",16,dolphin,animate,plural,definite,target,match,The dolphins always travel together.,5,5622
1ENHFIXWJNSPZ1FFCQCKVIE9V64FQP,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",17,cheetah,animate,plural,indefinite,target,match,Cheetahs ran quickly through the wild,5,4901
O27JJN2E2U12P2RC7QNICITN8YKU26,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",10,television,inanimate,singular,indefinite,target,match,A television hums when it is turned on.,4,13030
B68TB4PJLUDZKMEXJQYVL454C8WQ1Y,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",11,knife,inanimate,plural,indefinite,target,mismatch,Knives cut the vegetables smoothly,4,7949
Z8MBNME445DM7QH5KAHUFKWWVB7V99,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",12,cow,animate,plural,definite,target,mismatch,The cows provide milk and meat.,5,6876
PU329ZI58Y7YI217V8BOMHDXMED6K0,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",13,shirt,inanimate,plural,indefinite,target,match,"Shirts were made cheaply, but were low quality.",2,9942
LC8UHI7FHPUE8V29GKZE7JENDLIGI7,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",18,elephant,animate,singular,indefinite,target,match,An elephant is afraid of a mouse.,4,10962
YS5FP7PD5GHV11RTEF3I5BOYJRDRZ6,Mon Jan 19 17:35:56 PST 2015,"""English""","""""",19,light bulb,inanimate,plural,definite,target,mismatch,The light bulbs are expensive.,1,7789
4X7G32DISKI8EXGYJEIYM7W4EX8FBA,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",20,lion,animate,plural,definite,target,mismatch,The lions roar.,2,8897
3Z72SLIA15G9NKXB7TZQHEUCOJ3RI6,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",6,cat,animate,singular,definite,target,mismatch,The cat purrs when it is content.,4,13283
ZSV3KRY5JWNQE8PCRCYFQT7G0P25B6,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",7,kangaroo,animate,singular,indefinite,target,match,A kangaroo jumps around.,5,6703
GTQR0A8QAHJ6SQO8MJPOLAAVK5F4HV,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",4,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,6774
NN6A9QFFFKCSLIL142HB3WPTF5G0BX,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",5,camel,animate,plural,definite,target,mismatch,The camels don't need as much water.,5,12834
CUFW2EAZ3160NPU7NXJKMBYLUKUR4G,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",2,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,18124
YJE0JXAK860H9O6YTZ9A55H85X56P6,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",3,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,9932
Z7ZC9Y6QLW2GGDEHEFC7I5H0XX8SYD,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",1,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,2,20247
FU2DPA47O2Q7UJH4L4JUBOQ4YR2A3C,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",8,boat,inanimate,plural,indefinite,target,mismatch,Boats sailed through the bay.,2,10322
008607NFLYVOAY5RF3TWQVUV3SAQFS,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",9,owl,animate,singular,indefinite,target,mismatch,An owl is awake at night,4,12664
M66GYE2S2E0HSO1WK3OLATXZXMQM50,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",14,clock,inanimate,singular,indefinite,target,mismatch,A clock is well needed.,5,6137
FCSCHY8SYHD5VTVV6JJZZ23KOSX4IF,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",15,dog,animate,plural,definite,target,match,The dogs like to chase cats,2,8389
WUM3UTN28T81U1YOUQ0ULC3JYBPTK3,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",16,gorilla,animate,singular,definite,target,match,The gorilla beats his chest.,2,5123
GJH6RUIA3YHCJ8G73LJMCL4QWXCHIY,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",17,toilet,inanimate,singular,indefinite,target,match,A toilet is in the bathroom.,4,9989
KQ7PIKTPUWW5A6HCHN67DREAR9DWIG,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",10,television,inanimate,plural,indefinite,target,match,Televisions are on sale.,2,8302
HLQMPFGQXJBG68M60KDMVC2SPF5DCQ,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",11,peacock,animate,singular,definite,target,mismatch,The peacock has beautiful feathers.,5,4766
YSLW4ZV6IKWHEHDVOPDNHEMAX51A1E,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",12,turtle,animate,plural,definite,target,match,The turtles are well-liked by some.,2,8661
E83OURL4C5MVPYC94LEGDEZSM6NSCA,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",13,pigeon,animate,plural,indefinite,target,mismatch,Pigeons eat bread in the park.,4,7446
AE56Y94MBFWOYNISG2ZJL9OPDKFTGV,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",18,zipper,inanimate,singular,definite,target,match,The zipper fastens clothing.,5,4926
YIRAGPFWDUFGHMV4A0TWAXVX721O21,Mon Jan 19 17:36:40 PST 2015,"""English""","""""",19,cow,animate,plural,indefinite,target,match,Cows were everywhere in the country.,2,10218
L08TMPOMDLLU77G2X34S7VVJDJVOSB,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",20,owl,animate,singular,indefinite,target,mismatch,An owl is awake at night,5,6770
JTLCECXPMF680NUMFGLOARDA9IZ56A,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",6,turtle,animate,plural,definite,target,match,The turtles are well-liked by some.,4,13181
IK1ZOU3QZRYS694HX2I6BU8GYI2AE1,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",7,kangaroo,animate,singular,indefinite,target,match,A kangaroo jumps around.,5,6065
LGPC3XT7G0UME26R6FG25YZEMA2PB6,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",4,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,7768
0NE2B2OAWMGCT5GALXNMZ8XZH8Q1TO,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",5,boat,inanimate,plural,indefinite,target,mismatch,Boats sailed through the bay.,2,9601
XG7MYYCN4CH4YAQW0576CT5WNHTX2G,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",2,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,8638
P9DM1TCB2AOHQP901Q7YNTPCSH7NUA,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",3,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,4,7440
99W4RXID0XV2MTL4PTZJCAZLGVR475,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",1,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,3,18736
33OL9UOE05PO6ZQF1DNKMEIC4AI2P8,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",8,gorilla,animate,singular,definite,target,match,The gorilla beats his chest.,2,6492
W3DTGKUKC6U4J3HZ52OMP8VSOF6532,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",9,toilet,inanimate,singular,indefinite,target,match,A toilet is in the bathroom.,4,6924
GNHN1A08Y5F9LVZM3ESSDVOXSMVBIY,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",14,camel,animate,plural,definite,target,mismatch,The camels don't need as much water.,4,6203
YFLX46ZDG9Z981UTRLT0ZERZXPJYG6,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",15,television,inanimate,plural,indefinite,target,match,Televisions are on sale.,2,5897
0UYHRG16XY2122HJ3DM5ADUBR6IXBI,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",16,cat,animate,singular,definite,target,mismatch,The cat purrs when it is content.,4,3635
UHXJ99ZO87HCAH3SR1S1EZOQLTITTP,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",17,pigeon,animate,plural,indefinite,target,mismatch,Pigeons eat bread in the park.,4,7028
Y33FEGIAX2XRDQ28NFOR5OG51IAJ6H,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",10,peacock,animate,singular,definite,target,mismatch,The peacock has beautiful feathers.,4,7441
Y07OEIUQ6E2Y15RR2F82GMZIE6PQ6L,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",11,cow,animate,plural,indefinite,target,match,Cows were everywhere in the country.,4,6732
HC2UI0TMOXI8FYV4INUOYEJAKG4TEU,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",12,lion,animate,plural,definite,target,mismatch,The lions roar.,4,5980
FC2Y9KFQ17TZ9XL7OJX47HTVZG0K7A,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",13,clock,inanimate,singular,indefinite,target,mismatch,A clock is well needed.,3,7574
7930QB1I3ESHF07TXO6M665CEW1DN6,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",18,zipper,inanimate,singular,definite,target,match,The zipper fastens clothing.,5,4590
GDK1RLQRYEMVSDKC0229BJIX19GEU4,Mon Jan 19 17:39:18 PST 2015,"""English ""","""""",19,dog,animate,plural,definite,target,match,The dogs like to chase cats,4,4446
IDEKHOKE8C68FYDWZ558NCL9Z6QZEJ,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",20,couch,inanimate,singular,indefinite,target,mismatch,A couch has soft cushions.,5,9128
FOORZ7U3UPZEB47TSYOQ1W60973XKL,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",6,penguin,animate,singular,definite,target,mismatch,The penguin lived in a cold climate.,3,20953
ZGCXOUO3GRVWWM1YISBK4AR288R06K,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",7,turtle,animate,singular,indefinite,target,match,A turtle lives at the zoo,1,10531
UU9PKP1DZFJQJY93SJU0T5YG6OCH0Z,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",4,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,10047
HJZZA6D3SMEFB498IJ6NQE3PD81GX2,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",5,zipper,inanimate,plural,indefinite,target,match,Zippers help hold up my pants,2,20841
D0U7BJSGKOXQBV9WR3UZ0C7E6ZIDE3,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",2,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,10125
G3KXDXSRQGW3DMH5N714NKV8Y07ULB,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",3,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,7766
51O82G3SL3QXG26D0LT57B1FOUTHEA,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",1,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,19567
CIW3WVUDD13Z1SS2J1WS4RMX367NDU,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",8,tire,inanimate,plural,definite,target,match,The tires are round,1,13287
E3OQ9CAMP6VE0DVJKSBGU9NRH1KV91,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",9,kite,inanimate,singular,indefinite,target,match,A kite flies high in the sky.,2,13718
5T4BBJMK94AUJCQOPJBIOVL2D95DBH,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",14,camel,animate,plural,indefinite,target,mismatch,Camels drank water in the desert,4,12687
G8R1OSA0GYOWBDHEX4K9X39X9NZEQ4,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",15,cheetah,animate,singular,definite,target,mismatch,The cheetah runs really fast.,4,17478
AHKT3CX99Q483OPM5M8A3DWXRGAVVS,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",16,penguin,animate,plural,definite,target,mismatch,The penguins are used to cold. ,4,6710
CLW1NT2FJIXJ5GRAJ59DZKKPS9XN0D,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",17,piano,inanimate,plural,indefinite,target,mismatch,Pianos are well tuned.,5,5751
LDE30HGG4B6J0V7WH551SMXYHBMSSS,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",10,fence,inanimate,plural,indefinite,target,match,Fences make the yards in town look nicer.,2,18519
AM7SVXCBCECCKMWNTWVOA1MOZSLHJF,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",11,squirrel,animate,singular,definite,target,match,The squirrel gathered its nuts for the winter.,1,9375
TV9LQ5S7Q8JNBHV5CTMSJTRFX9AG5A,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",12,football,inanimate,plural,definite,target,match,The footballs were specially designed for professional competition.,1,14367
6M1NNQSL3HO012CTW9F39WLP7U22VT,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",13,panda,animate,singular,indefinite,target,mismatch,A panda looks very cuddly.,5,11486
RT0AD47JNBIOIMM6II9JNDJ9ESE1UW,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",18,butterfly,animate,plural,definite,target,mismatch,The butterflies migrated down to Mexico.,2,8839
GB46QB1BUQ4145R0GZ5C9EAUFL5BAP,Mon Jan 19 17:41:17 PST 2015,"""English""","""None""",19,kangaroo,animate,singular,definite,target,match,The kangaroo likes to jump.,3,6486
3J52ME4KJ838965FTDQ81V950HOQIR,Mon Jan 19 17:41:40 PST 2015,"""English""","""""",20,pig,animate,singular,definite,target,match,The pig sleeps in the mud.,4,8818
