WorkerId,SubmitTime,Answer 101,question_number,subject,animacy,number,definiteness,type,image,full_sentence,response,rt
GEQL5NW4ULGC79HS1NBTRFMEGF9EVI,Tue Nov 04 11:53:31 PST 2014,"""english""",89,dolphin,animate,singular,indefinite,judgment,match,A dolphin IS SMART,5,4215
5WJ8MZLF2MGAW4GK62ZLMZGF3IEVJK,Tue Nov 04 11:53:31 PST 2014,"""english""",88,piano,inanimate,singular,definite,judgment,mismatch,The piano is out of tune,1,2236
4JJ4QOLJNUGD0BHS1NMY4XVLLJG50X,Tue Nov 04 11:53:31 PST 2014,"""english""",83,cat,animate,plural,indefinite,judgment,mismatch,Cats DO NOT NEED MUCH ATTENTION,5,2039
JGG29DBHPM5DHT0HWBYUYBDDG2T9NZ,Tue Nov 04 11:53:31 PST 2014,"""english""",82,tire,inanimate,singular,indefinite,judgment,match,A tire BUSTS IF OVERINFLATED,5,3012
3M0LK1G1KVWENYW3IDRN4FGKCIG7IX,Tue Nov 04 11:53:31 PST 2014,"""english""",81,cheetah,animate,plural,definite,judgment,mismatch,The cheetahs ARE FAST RUNNERS,5,2807
WGCTWUSXNCQCZZC6QUUTB0EG9EUNSL,Tue Nov 04 11:53:31 PST 2014,"""english""",80,camel,animate,singular,definite,judgment,match,The camel NEEDS LITTLE WATER,5,2844
E58QTPJW24VLCAGC9VMUR58BZ2GY6B,Tue Nov 04 11:53:31 PST 2014,"""english""",87,lion,animate,plural,definite,judgment,match,The lions ARE PROTECTIVE,4,3521
8FPRSY8AZWJMLVEYB6DURA1V1O7ECP,Tue Nov 04 11:53:31 PST 2014,"""english""",86,television,inanimate,plural,indefinite,judgment,match,Televisions ARE BAD FOR KIDS,5,2101
FKR50CMYWBU3PWDD3UJ1OLB7TTXC8S,Tue Nov 04 11:53:31 PST 2014,"""english""",85,football,inanimate,singular,indefinite,judgment,mismatch,A football IS MADE OF PIGSKIN,5,2975
Z5UE3AUFBGCD56B1AF7GJG1O0DLN9R,Tue Nov 04 11:53:31 PST 2014,"""english""",84,penguin,animate,singular,definite,judgment,match,The penguin WADDLES ON THE ARTIC GROUND,1,3282
HH88PODL6ZE1T6YSN6ZWXI7I4A7QYM,Tue Nov 04 11:53:31 PST 2014,"""english""",14,rabbit,animate,plural,indefinite,target,match,Rabbits EAT LETTUCE,EAT LETTUCE,4123
6RHTARVKRST8PNMG9ZY943JC1PQWNI,Tue Nov 04 11:53:31 PST 2014,"""english""",15,bear,animate,singular,definite,target,mismatch,The bear HIBERNATES FOR THE WINTER,HIBERNATES FOR THE WINTER,6690
8XV302ZNBW0FEE0SBNCMMTVK87PTZ9,Tue Nov 04 11:53:31 PST 2014,"""english""",16,owl,animate,singular,indefinite,target,mismatch,An owl HOOTS AT NIGHT,HOOTS AT NIGHT,5302
USXY3XGBK5B0XGKSYT8DSDN7EWYDJZ,Tue Nov 04 11:53:31 PST 2014,"""english""",17,towel,inanimate,plural,definite,target,match,The towels ARE DAMP ON THE FLOOR,ARE DAMP ON THE FLOOR,4890
Y19OPN6SM64J2PDR84JRDALSSJN57P,Tue Nov 04 11:53:31 PST 2014,"""english""",10,lion,animate,plural,definite,target,match,The lions ARE PROTECTIVE,ARE PROTECTIVE,8475
S0IQABLVSRVFYXOHWPIAQ1GJG9UUIV,Tue Nov 04 11:53:31 PST 2014,"""english""",11,football,inanimate,singular,indefinite,target,mismatch,A football IS MADE OF PIGSKIN,IS MADE OF PIGSKIN,4984
33M2GZKUXTNA92UO6GUTIMLNAJYSFP,Tue Nov 04 11:53:31 PST 2014,"""english""",12,lamp,inanimate,singular,definite,target,match,The lamp TURNS ON AT THE LIGHTSWITCH,TURNS ON AT THE LIGHTSWITCH,11974
DSZZ7A91819UKCNLYCCGMFTUY6Y6ES,Tue Nov 04 11:53:31 PST 2014,"""english""",13,bicycle,inanimate,plural,definite,target,mismatch,The bicycles ARE PARKED IN FRONT OF THE RESTAURANT,ARE PARKED IN FRONT OF THE RESTAURANT,7185
X3JDETPNDR0EXLF9Q5I6NPPSFV12TP,Tue Nov 04 11:53:31 PST 2014,"""english""",18,clock,inanimate,plural,indefinite,target,mismatch,Clocks TICK METHODICALLY,TICK METHODICALLY,18111
37R9UEM3W9XMJ2EAE6BYIHZUUAKHWZ,Tue Nov 04 11:53:31 PST 2014,"""english""",19,pigeon,animate,singular,definite,target,match,The pigeon POOPS IN THE CITY,POOPS IN THE CITY,6182
VTT43YIGTU7S7UQMXA5ZXRUIBNRHDY,Tue Nov 04 11:53:31 PST 2014,"""english""",98,dog,animate,singular,indefinite,judgment,mismatch,A dog IS GOOD COMPANY,5,2721
K469MEDQ5ONM1YO126A5NVJMK3Y3PW,Tue Nov 04 11:53:31 PST 2014,"""english""",99,panda,animate,plural,indefinite,judgment,mismatch,Pandas are black and white,5,2665
LYXUAS3TXITPE4CGZAIDMI62IUL7E1,Tue Nov 04 11:53:31 PST 2014,"""english""",94,gorilla,animate,singular,indefinite,judgment,match,A gorilla swings on the ropes,1,2054
OEHF3WL7ACY6PP3Q6RYK8NGOL3YFG8,Tue Nov 04 11:53:31 PST 2014,"""english""",95,car,inanimate,singular,definite,judgment,mismatch,The car REVS ITS ENGINE,1,3058
OJAYG5HZ2TN8EA6B6MVC3CRL625TR9,Tue Nov 04 11:53:31 PST 2014,"""english""",96,towel,inanimate,plural,definite,judgment,match,The towels ARE DAMP ON THE FLOOR,1,2570
55AGU09MD4A6YCJMIKM9HE3074E0ZH,Tue Nov 04 11:53:31 PST 2014,"""english""",97,peacock,animate,singular,definite,judgment,mismatch,The peacock STRUTS AT THE ZOO,1,2855
L3CVFGLK6RFU62TKCFJYQS9HKAOXPY,Tue Nov 04 11:53:31 PST 2014,"""english""",90,light bulb,inanimate,plural,indefinite,judgment,mismatch,Light bulbs ILLUMINATE THE ROOM,5,3417
K1IIA8C3JCH7BHRYWM7QK77K7G3815,Tue Nov 04 11:53:31 PST 2014,"""english""",91,lamp,inanimate,singular,definite,judgment,match,The lamp TURNS ON AT THE LIGHTSWITCH,3,4820
TJFRN072THHS9TKH2OCK4TLABTYX8H,Tue Nov 04 11:53:31 PST 2014,"""english""",92,butterfly,animate,plural,definite,judgment,mismatch,The butterflies FLUTTER IN THE BREEZE,2,5684
VV3NTS4HPZ67VHML8JFD5YM1J4989E,Tue Nov 04 11:53:31 PST 2014,"""english""",93,computer,inanimate,plural,indefinite,judgment,match,Computers ARE USEFUL TOOLS,5,2235
4VLFMUJIBP76FL7IH3P3PXGJ4CZM99,Tue Nov 04 11:54:30 PST 2014,"""English""",61,towel,inanimate,plural,definite,judgment,match,The towels are light yellow with a blue stripe.,1,7328
47DSJJG0YLCZEAL1Q83D69L6NTOPMD,Tue Nov 04 11:54:30 PST 2014,"""English""",60,guitar,inanimate,singular,indefinite,judgment,match,A guitar is nice to play,4,5233
FLERJF6M6RYTDGNP48Z8RHW3GI388K,Tue Nov 04 11:54:30 PST 2014,"""English""",63,shark,animate,plural,indefinite,judgment,mismatch,Sharks are not as dangerous as they're made out to be.,4,3046
9TL03S7KOV7J6L6KMGCBCAMEVR68Z7,Tue Nov 04 11:54:30 PST 2014,"""English""",62,dolphin,animate,singular,indefinite,judgment,mismatch,A dolphin is smart,4,6466
UBCQGG82A1FKWY79L8ADQCBK5B3FH8,Tue Nov 04 11:54:30 PST 2014,"""English""",65,shirt,inanimate,singular,indefinite,judgment,match,A shirt is red and ready to bowl in.,1,3861
WR8IYWJOA2YO77RYXIXEA26YAAWSDE,Tue Nov 04 11:54:30 PST 2014,"""English""",64,cheetah,animate,singular,definite,judgment,mismatch,The cheetah is on the prowl!,2,3284
H0QN7GXYM538J36QOOJAIYUKQ6IOPN,Tue Nov 04 11:54:30 PST 2014,"""English""",67,knife,inanimate,singular,definite,judgment,mismatch,The knife was ready to cut the steak.,2,3715
E4UAGHA7ICTWOY5BP6JKL71RT6G6VV,Tue Nov 04 11:54:30 PST 2014,"""English""",66,butterfly,animate,plural,indefinite,judgment,match,Butterflies are delicate,4,4321
50171J2PGC813FBKCI8217Y3DXAKS9,Tue Nov 04 11:54:30 PST 2014,"""English""",69,squirrel,animate,plural,indefinite,judgment,mismatch,Squirrels are nice little creatures eating nuts.,4,3538
ADDHPU9GWYG51PT5QR1PA4N8GCA8A8,Tue Nov 04 11:54:30 PST 2014,"""English""",68,panda,animate,plural,definite,judgment,mismatch,The pandas are going extinct.,4,3415
LHF6KMEL8EI4JDJ3T136MHIWL81PF9,Tue Nov 04 11:54:30 PST 2014,"""English""",72,peacock,animate,singular,indefinite,judgment,mismatch,"A peacock is quite beautiful, but only males.",4,3174
VXIXPZQ4RHHRGGMVRTWOGHWIHNAZ6L,Tue Nov 04 11:54:30 PST 2014,"""English""",73,owl,animate,singular,definite,judgment,mismatch,The owl looks curious in the night.,4,2981
JQLRJJ5O7X1C91GM7LV2PEYHLA1SWX,Tue Nov 04 11:54:30 PST 2014,"""English""",70,bed,inanimate,singular,definite,judgment,match,The bed wants to be jumped on,4,2997
AXWXFU9Y05IWJL292I7VX6Q9Q4Q857,Tue Nov 04 11:54:30 PST 2014,"""English""",71,trumpet,inanimate,plural,definite,judgment,mismatch,The trumpets are brassy,4,3352
53AO45GJJ76IU5ZH6K69G4HJ3ZZ8OO,Tue Nov 04 11:54:30 PST 2014,"""English""",76,cat,animate,plural,indefinite,judgment,mismatch,Cats are regal,4,2445
QTU18NK6DRW6U0X4JGOKEXQZ2MO4CO,Tue Nov 04 11:54:30 PST 2014,"""English""",77,skunk,animate,singular,definite,judgment,match,The skunk is fluffy and smells weird.,4,4695
J4ZH1PON432WBFJK02AJWZ4AHV9L6H,Tue Nov 04 11:54:30 PST 2014,"""English""",74,dog,animate,singular,indefinite,judgment,mismatch,A dog is ready to leap at its owner.,2,5018
T98U1FNM0A8HZWTPQH1CPUFICVGSJJ,Tue Nov 04 11:54:30 PST 2014,"""English""",75,car,inanimate,plural,definite,judgment,match,The cars are little toy cars,1,4397
1GHPXUQTA5SBPMAUHEMO2URF7E5Z39,Tue Nov 04 11:54:30 PST 2014,"""English""",78,television,inanimate,plural,definite,judgment,mismatch,The televisions are evil,4,2711
DWNV6ADGQAV01CYFA4YHUT45WKM248,Tue Nov 04 11:54:30 PST 2014,"""English""",79,cow,animate,singular,indefinite,judgment,match,A cow has a big udder,2,6670
SI2WOHLX5ZZWPZJ18140C67Z0TRZIC,Tue Nov 04 11:54:30 PST 2014,"""English""",47,light bulb,inanimate,plural,indefinite,target,mismatch,Light bulbs are effective,are effective,6720
UJMKDS0UITH08QMVBGI79TPK19KSWO,Tue Nov 04 11:54:30 PST 2014,"""English""",46,fence,inanimate,plural,definite,target,mismatch,The fences are pointy,are pointy,5315
PJHTFWW5R6A1798O5WD5EISQ9LMCWR,Tue Nov 04 11:54:30 PST 2014,"""English""",45,zipper,inanimate,singular,definite,target,match,The zipper is free,is free,5387
XD86GCZCV32L0Q9FNBTMOJTCKSFOQB,Tue Nov 04 11:54:30 PST 2014,"""English""",44,tire,inanimate,singular,indefinite,target,mismatch,A tire is round,is round,3806
WZW7MOTV4EQUNH323R5UWS1PPXC26M,Tue Nov 04 11:54:30 PST 2014,"""English""",43,clock,inanimate,singular,definite,target,mismatch,The clock is made of wood and repetitive.,is made of wood and repetitive.,7988
GFZ225Y3KVTITK52R1EXH2O7N82MQO,Tue Nov 04 11:54:30 PST 2014,"""English""",42,butterfly,animate,plural,indefinite,target,match,Butterflies are delicate,are delicate,4420
KZJTUKEET6QXRZJ0HCRUCOMVQV7N5P,Tue Nov 04 11:54:30 PST 2014,"""English""",41,television,inanimate,plural,definite,target,mismatch,The televisions are evil,are evil,3839
UJLR3BRC37NG2699M0EPAN5LJB5ST4,Tue Nov 04 11:54:30 PST 2014,"""English""",40,gorilla,animate,plural,indefinite,target,match,Gorillas are mean sometimes,are mean sometimes,4894
SIMJQA79VJA4XRWXB7U0F9QM2O0B8O,Tue Nov 04 11:54:30 PST 2014,"""English""",49,camel,animate,plural,definite,target,mismatch,The camels provide milk,provide milk,4699
4JTXXCUDZ8YDI4AH2ZNZOASK5WL6XC,Tue Nov 04 11:54:30 PST 2014,"""English""",48,chair,inanimate,singular,indefinite,target,match,A chair is cheap,is cheap,4715
7NMP1C4WI100DBJN21ORD6C8X1N6FI,Tue Nov 04 11:54:30 PST 2014,"""English""",58,couch,inanimate,plural,indefinite,judgment,match,Couches are leather with pillows,1,5181
ODV4KGOLRVQQP10VGGTFGLP3U5EPVO,Tue Nov 04 11:54:30 PST 2014,"""English""",59,camel,animate,plural,definite,judgment,mismatch,The camels provide milk,4,5758
MTG5G9PO8D3ODAMTD8M26OZRRT68Z5,Tue Nov 04 11:54:30 PST 2014,"""English""",50,computer,inanimate,singular,indefinite,target,mismatch,"A computer is a useful tool, but addictive.","is a useful tool, but addictive.",9888
YQ8KSZSSV9UM0OIQI9K9QSVKB4V1QU,Tue Nov 04 11:54:30 PST 2014,"""English""",51,cat,animate,plural,indefinite,target,mismatch,Cats are regal,are regal,6798
X0475OOCCA55CXZ9R7WOSW705JW2NB,Tue Nov 04 11:54:30 PST 2014,"""English""",52,elephant,animate,singular,definite,target,match,The elephant has a long memory,has a long memory,6273
7XM50P5LSNTZNE0RHLACLA350PJV1I,Tue Nov 04 11:54:30 PST 2014,"""English""",53,fox,animate,plural,definite,judgment,mismatch,The foxes are smart,4,10511
1N0HJ48V1YIVTXQB87P0059CCGJ85N,Tue Nov 04 11:54:30 PST 2014,"""English""",54,gorilla,animate,plural,indefinite,judgment,match,Gorillas are mean sometimes,2,5812
E6IMGL8Z4FP0F3C6B6I60D62I1HC0K,Tue Nov 04 11:54:30 PST 2014,"""English""",55,football,inanimate,singular,definite,judgment,mismatch,The football is sort of dirty,1,4910
9PHF4WDCVS9854U9ENMSGQZ1WUSFH8,Tue Nov 04 11:54:30 PST 2014,"""English""",56,tire,inanimate,singular,indefinite,judgment,mismatch,A tire is round,5,5079
WOHX8LFCHKXAUQAJ2D10BJ1M6QDFA2,Tue Nov 04 11:54:30 PST 2014,"""English""",57,boat,inanimate,singular,definite,judgment,match,The boat is a sailboat,1,3827
SAJD5ILF0CJN3CIGRR5X0W8Z1L8ZYF,Tue Nov 04 11:54:30 PST 2014,"""English""",29,boat,inanimate,singular,definite,target,match,The boat is a sailboat,is a sailboat,6527
KC18XMXEPDHQEXV84QQN0CD1V9OVO4,Tue Nov 04 11:54:30 PST 2014,"""English""",28,couch,inanimate,plural,indefinite,target,match,Couches are leather with pillows,are leather with pillows,6158
RBHLTWO3M0JS2DE8A0FYDXP4YF8QP2,Tue Nov 04 11:54:30 PST 2014,"""English""",25,guitar,inanimate,singular,indefinite,target,match,A guitar is nice to play,is nice to play,4376
LMDDCTIITQS4S2RF16O7Y5ZQX8VH10,Tue Nov 04 11:54:30 PST 2014,"""English""",24,trumpet,inanimate,plural,definite,target,mismatch,The trumpets are brassy,are brassy,5762
PBFK7OA5A73KV6GDVAUV7352GBW9QU,Tue Nov 04 11:54:30 PST 2014,"""English""",27,bear,animate,singular,definite,target,match,The bear is fluffy,is fluffy,5519
RZJJQP227PLI2NL6KEV9545TCCCUTE,Tue Nov 04 11:54:30 PST 2014,"""English""",26,bicycle,inanimate,plural,definite,target,match,The bicycles are numerous,are numerous,4641
O0YLK82UR8AB36X7VLZ5UKSUKA8HIL,Tue Nov 04 11:54:30 PST 2014,"""English""",21,football,inanimate,singular,definite,target,mismatch,The football is sort of dirty,is sort of dirty,4932
3AG7A1A6PWIRNUF1FCK12ZVXVAA0RU,Tue Nov 04 11:54:30 PST 2014,"""English""",20,lamp,inanimate,plural,indefinite,target,match,Lamps are old fashioned,are old fashioned,5493
H3BZPGEJ09U9LUKFI0FEXULX0JTIMJ,Tue Nov 04 11:54:30 PST 2014,"""English""",23,kangaroo,animate,singular,indefinite,target,match,A kangaroo has a baby joey in its pouch,has a baby joey in its pouch,5792
P4PH1P2HCY4CKK56IX2U5SGLBNB3O4,Tue Nov 04 11:54:30 PST 2014,"""English""",22,kite,inanimate,plural,indefinite,target,mismatch,Kites are fun sometimes,are fun sometimes,3516
R7RKWJI4YIHR2F49SFW6UGBHZ3ROZS,Tue Nov 04 11:54:30 PST 2014,"""English""",100,pig,animate,singular,indefinite,judgment,match,A pig does not look real.,1,4017
A3J8AH0YJL874U7QYIW5GHR3DROYGM,Tue Nov 04 11:54:30 PST 2014,"""English""",6,knife,inanimate,singular,definite,target,mismatch,The knife was ready to cut the steak.,was ready to cut the steak.,8709
FDAGPC689JYL1KE0WPIFGB0NANBFS8,Tue Nov 04 11:54:30 PST 2014,"""English""",7,towel,inanimate,plural,definite,target,match,The towels are light yellow with a blue stripe.,are light yellow with a blue stripe.,12291
9RODE51NIIKTEJRJ1NEUGAATEP5D9C,Tue Nov 04 11:54:30 PST 2014,"""English""",4,sword,inanimate,singular,definite,example,mismatch,The sword is slanted towards the man.,is slanted towards the man.,19425
PBZCHBAN85H0XCGD1RDKZUD30MKLN1,Tue Nov 04 11:54:30 PST 2014,"""English""",5,shark,animate,plural,indefinite,target,mismatch,Sharks are not as dangerous as they're made out to be.,are not as dangerous as they're made out to be.,9261
KZ9MRLKRJM741IXVQCPWCI5F6PPAQW,Tue Nov 04 11:54:30 PST 2014,"""English""",2,bus,inanimate,plural,indefinite,example,mismatch,"Buses are often slow, but much cheaper than airplanes.","are often slow, but much cheaper than airplanes.",8309
JCI6GZM4YMWGMXIB92DL7BXFUYSTG7,Tue Nov 04 11:54:30 PST 2014,"""English""",3,zebra,animate,plural,definite,example,match,The zebras are walking towards the watering hole.,are walking towards the watering hole.,9614
R06PSIDL11QBNMMMV59GFF22FTSJIA,Tue Nov 04 11:54:30 PST 2014,"""English""",1,mouse,animate,singular,indefinite,example,match,A mouse is waiting for its little cheese piece.,is waiting for its little cheese piece.,19421
RM5M64C02ZB89IFTEO3H0QLDAAKKHB,Tue Nov 04 11:54:30 PST 2014,"""English""",8,cow,animate,singular,indefinite,target,match,A cow has a big udder,has a big udder,6614
LSHHNR782YML1DOM5R58A7HR2PX4MB,Tue Nov 04 11:54:30 PST 2014,"""English""",9,owl,animate,singular,definite,target,mismatch,The owl looks curious in the night.,looks curious in the night.,6283
U5G7TD3LCX4RBFCSQASE5SWX1MSAWU,Tue Nov 04 11:54:30 PST 2014,"""English""",38,turtle,animate,plural,definite,target,match,The turtles are sort of like tortoises,are sort of like tortoises,7030
HMHR4270BEI9GP8QSPCYYNMNA6IQBX,Tue Nov 04 11:54:30 PST 2014,"""English""",39,bed,inanimate,singular,definite,target,match,The bed wants to be jumped on,wants to be jumped on,5924
7RZEF7AE1288Q0X0V1SS4PBJMZWJOY,Tue Nov 04 11:54:30 PST 2014,"""English""",36,piano,inanimate,plural,indefinite,target,mismatch,Pianos are shiny and playable. ,are shiny and playable. ,7965
62LSJ2G8VB2ARD22XUZXBKDKG8S6A3,Tue Nov 04 11:54:30 PST 2014,"""English""",37,dolphin,animate,singular,indefinite,target,mismatch,A dolphin is smart,is smart,3146
4XPQ2RKTPKXYT0QJ0XFX80SDAIJSN9,Tue Nov 04 11:54:30 PST 2014,"""English""",34,pig,animate,singular,indefinite,target,match,A pig does not look real.,does not look real.,8468
NYDGAWQ0CJHWB0VW389VR6PB8V0U0K,Tue Nov 04 11:54:30 PST 2014,"""English""",35,panda,animate,plural,definite,target,mismatch,The pandas are going extinct.,are going extinct.,4995
FC0L0SXNA7WG3Q8SE3FE7R1DMG63PS,Tue Nov 04 11:54:30 PST 2014,"""English""",32,fox,animate,plural,definite,target,mismatch,The foxes are smart,are smart,5631
25RYG9F0N1BIEQV7S787MTOK4AHKYJ,Tue Nov 04 11:54:30 PST 2014,"""English""",33,cheetah,animate,singular,definite,target,mismatch,The cheetah is on the prowl!,is on the prowl!,5701
7ICQJOIF9NE5HD9KASYFE8DL43I39R,Tue Nov 04 11:54:30 PST 2014,"""English""",30,marble,inanimate,singular,indefinite,target,mismatch,A marble looks like the ocean.,looks like the ocean.,6025
RJPO5B5DTHOESLNEU1WDW853C0SUO1,Tue Nov 04 11:54:30 PST 2014,"""English""",31,pigeon,animate,plural,indefinite,target,match,Pigeons are little street rats,are little street rats,6291
2AFQNBV4OAQW05RJXY0A9ND1J4M5QQ,Tue Nov 04 11:54:30 PST 2014,"""English""",89,bear,animate,singular,definite,judgment,match,The bear is fluffy,4,2525
QFKIQZLGOE6FY6AJL1UJBBTQXTZLNC,Tue Nov 04 11:54:30 PST 2014,"""English""",88,kite,inanimate,plural,indefinite,judgment,mismatch,Kites are fun sometimes,4,8156
XHWQM0UXU62PQSLLRZR5DUSCSPSECV,Tue Nov 04 11:54:30 PST 2014,"""English""",83,elephant,animate,singular,definite,judgment,match,The elephant has a long memory,4,3454
NDK8OCTDFJHMDBIJ9U0C71ZFXK49VK,Tue Nov 04 11:54:30 PST 2014,"""English""",82,turtle,animate,plural,definite,judgment,match,The turtles are sort of like tortoises,4,2723
A6CNPF0X4SL0ZIZ2CEH0GD3U1BHHO1,Tue Nov 04 11:54:30 PST 2014,"""English""",81,computer,inanimate,singular,indefinite,judgment,mismatch,"A computer is a useful tool, but addictive.",4,2403
VKTJXMFY17UFQEPV0Y2Z8M0JXQOL3O,Tue Nov 04 11:54:30 PST 2014,"""English""",80,light bulb,inanimate,plural,indefinite,judgment,mismatch,Light bulbs are effective,4,5873
A3HBZU0BRZ7Q0RCIO5IIGF5WIZHDBP,Tue Nov 04 11:54:30 PST 2014,"""English""",87,chair,inanimate,singular,indefinite,judgment,match,A chair is cheap,1,6352
4EXWT04TGP9IRAI9UIULH5ACAPUG5Z,Tue Nov 04 11:54:30 PST 2014,"""English""",86,fence,inanimate,plural,definite,judgment,mismatch,The fences are pointy,1,3523
MFOU9SIWZY7WJM1M8I2BCJWPFTCUE8,Tue Nov 04 11:54:30 PST 2014,"""English""",85,clock,inanimate,singular,definite,judgment,mismatch,The clock is made of wood and repetitive.,1,4505
ZCZ9288U0WDBTOCCCI86PZTSS2LEK8,Tue Nov 04 11:54:30 PST 2014,"""English""",84,piano,inanimate,plural,indefinite,judgment,mismatch,Pianos are shiny and playable. ,2,2815
HOR0P166PKMAQYSXSGPB4DVBYXE4D5,Tue Nov 04 11:54:30 PST 2014,"""English""",14,shirt,inanimate,singular,indefinite,target,match,A shirt is red and ready to bowl in.,is red and ready to bowl in.,6233
7ZYKC29Q13CWDRPZK0HMM6932ZMHQT,Tue Nov 04 11:54:30 PST 2014,"""English""",15,penguin,animate,plural,definite,target,match,The penguins are Emperor penguins.,are Emperor penguins.,5911
A316RV67YJ19I2ZUWR4NVM2U90MXZT,Tue Nov 04 11:54:30 PST 2014,"""English""",16,skunk,animate,singular,definite,target,match,The skunk is fluffy and smells weird.,is fluffy and smells weird.,6592
X6ZSKFKBJY1MLSXYPSNJ704YFDQG9N,Tue Nov 04 11:54:30 PST 2014,"""English""",17,peacock,animate,singular,indefinite,target,mismatch,"A peacock is quite beautiful, but only males.","is quite beautiful, but only males.",7850
C17AZAI62VHHBZ36Z6M33PBG52MMG6,Tue Nov 04 11:54:30 PST 2014,"""English""",10,rabbit,animate,plural,definite,target,match,The rabbits are ready for a nap.,are ready for a nap.,4782
ZO2HI2L4BSO9ZNDEJ3NLDTCELPS9DU,Tue Nov 04 11:54:30 PST 2014,"""English""",11,toilet,inanimate,plural,indefinite,target,match,Toilets are sometimes unclean.,are sometimes unclean.,5764
UWXTECR5TL9FFTPGE3J7HOWTCPJCZT,Tue Nov 04 11:54:30 PST 2014,"""English""",12,dog,animate,singular,indefinite,target,mismatch,A dog is ready to leap at its owner.,is ready to leap at its owner.,7950
UR3H47M81S98485X5FGLNEOFB6UXGI,Tue Nov 04 11:54:30 PST 2014,"""English""",13,squirrel,animate,plural,indefinite,target,mismatch,Squirrels are nice little creatures eating nuts.,are nice little creatures eating nuts.,7929
ZE610IU16M9E1OB0Z5S6C8PCXB16RL,Tue Nov 04 11:54:30 PST 2014,"""English""",18,lion,animate,singular,definite,target,mismatch,The lion is strong and fierce,is strong and fierce,4450
5OFKZGXHFYQN0IIV7V002DNE16KE6H,Tue Nov 04 11:54:30 PST 2014,"""English""",19,car,inanimate,plural,definite,target,match,The cars are little toy cars,are little toy cars,5282
APB8Y0CRGETSDWNDFSYFP74Q1ZPSKC,Tue Nov 04 11:54:30 PST 2014,"""English""",98,lamp,inanimate,plural,indefinite,judgment,match,Lamps are old fashioned,2,6012
WGEBZBLOPDXOBCBSCY9LSALNN04KQ7,Tue Nov 04 11:54:30 PST 2014,"""English""",99,lion,animate,singular,definite,judgment,mismatch,The lion is strong and fierce,4,4194
NEUSDQIYBO9IFNHZOXMO13EYMQIBJW,Tue Nov 04 11:54:30 PST 2014,"""English""",94,bicycle,inanimate,plural,definite,judgment,match,The bicycles are numerous,2,3264
XWLXST2EIV9U5U0ED77UAPQ1BEATEU,Tue Nov 04 11:54:30 PST 2014,"""English""",95,zipper,inanimate,singular,definite,judgment,match,The zipper is free,2,3487
20SBX2QFBXHIL9URUBVV41R6F03GGF,Tue Nov 04 11:54:30 PST 2014,"""English""",96,kangaroo,animate,singular,indefinite,judgment,match,A kangaroo has a baby joey in its pouch,4,2905
U68EA88ZO80EOYLIWAV55RFORGACR5,Tue Nov 04 11:54:30 PST 2014,"""English""",97,penguin,animate,plural,definite,judgment,match,The penguins are Emperor penguins.,2,4769
EY2R6MKA0L75FF6PMXFXJ5UNU767JM,Tue Nov 04 11:54:30 PST 2014,"""English""",90,marble,inanimate,singular,indefinite,judgment,mismatch,A marble looks like the ocean.,1,3197
2J0BD3VR7X6N690DJJVONW3N48GFNM,Tue Nov 04 11:54:30 PST 2014,"""English""",91,toilet,inanimate,plural,indefinite,judgment,match,Toilets are sometimes unclean.,4,3090
RS727WDJ3B72NB59XSQQ05VPOTSH1G,Tue Nov 04 11:54:30 PST 2014,"""English""",92,rabbit,animate,plural,definite,judgment,match,The rabbits are ready for a nap.,2,4677
9CCOIT79I9J1U92ZH3L1C2YNXLJTDF,Tue Nov 04 11:54:30 PST 2014,"""English""",93,pigeon,animate,plural,indefinite,judgment,match,Pigeons are little street rats,2,2950
YORB6TIWT150OGXSYKDMHE27T4XKDC,Tue Nov 04 11:56:26 PST 2014,"""English""",61,dog,animate,singular,definite,judgment,mismatch,The dog has a gorgeous coat.,2,4387
WE371O17FWM598LBI2OLZID2UNM5HF,Tue Nov 04 11:56:26 PST 2014,"""English""",60,skunk,animate,singular,indefinite,judgment,match,A skunk can release a foul smell.,5,2385
PIW3WQXQY6ZS7BPQU2CYTBRZ6EWC8Z,Tue Nov 04 11:56:26 PST 2014,"""English""",63,bicycle,inanimate,singular,indefinite,judgment,mismatch,A bicycle has two wheels.,5,3933
ZPXOO2LWPBWPBURHNXZBAMTUWB6I9W,Tue Nov 04 11:56:26 PST 2014,"""English""",62,television,inanimate,plural,indefinite,judgment,match,Televisions are a fun source of entertainment.,4,3496
V3NNVCIZUFP5WA3DU8IWOCAWC5EJBX,Tue Nov 04 11:56:26 PST 2014,"""English""",65,toilet,inanimate,plural,indefinite,judgment,mismatch,Toilets are essential.,5,19725
W7E5BMT3VRCVVBCF9DSAD77VAC7ITN,Tue Nov 04 11:56:26 PST 2014,"""English""",64,piano,inanimate,plural,definite,judgment,mismatch,The pianos take up a lot of space in the room.,4,5300
NGQJ29UT8E27Z1YMLOFGTH0PMFEAKI,Tue Nov 04 11:56:26 PST 2014,"""English""",67,trumpet,inanimate,singular,indefinite,judgment,match,A trumpet makes a ska band complete.,5,2230
H46013LLU1SXKCTR778EGSWFV9XVUO,Tue Nov 04 11:56:26 PST 2014,"""English""",66,kangaroo,animate,plural,definite,judgment,match,The kangaroos scouted their prey.,2,5694
