WorkerId,SubmitTime,Answer 41,animacy,number,definiteness,tense,qud,context,subject,sentence,naturalness,rt,question_number,type
NDPYEE0IK7C7FJW183W3YFZ1PF2IQX,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,boat,The boat is sailing across the sea.,5,3426,40,target
QTXEG03HUBIAQUBDFHZKGGA5ZA9IXS,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,marble,Marbles roll on the floor.,1,5030,6,target
A32UV4UW65BCA0CQ8JL8NHPLLB5BN1,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,singular,definite,past,Tell me about butterflies.,generic,butterfly,The butterfly flapped its wings.,3,6163,7,target
XZB636MOPXNEN8H0LTSBTLRZHH9H7Q,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,The moon is made of green cheese.,1,4394,4,example
HXODCUZ8H7ZIWKLXHRGRUAQYVVBY34,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,plural,indefinite,past,,bare,kangaroo,Kangaroos carried their babies in pouches.,2,11028,5,target
UBYW4RZ124EJUU48FJI04OQB3840IW,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,5,5966,2,example
XOWYYQ4MJ3OXDBAWF5WZL3QB6QDRH7,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,My father used to drive a bus.,1,5751,3,example
VDDTRBKRJR8YHD40PEMWLGO12LFGI4,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,5,8570,1,example
LQ5CRWPP9T6PDIUM6CFVLNCIPEDVVT,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me what's happening.,specific,turtle,A turtle moved slowly.,1,5309,8,target
ZLR7UPXC6GRPYV46M0ZKULR8TV46RR,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,plural,definite,present,,bare,cat,The cats sleep a lot.,4,10271,9,target
GPH5V47J1JHFUIVAKHENAIP496HCM4,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,football,The footballs spiraled in the air.,4,4342,14,target
XQHN1WY8C35WN4DSK5FCU05KVRH2PF,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me about cameras.,generic,camera,The camera is recording video.,4,6990,15,target
IOYJRVCORRYWH840GQYKJ7T5VO1R31,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,telephone,The telephones rang.,2,8583,16,target
DJPBYK5JWV26PATX8A5C6I12BK8ZE7,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,pigeon,The pigeons are bobbing their heads.,5,5379,17,target
Q6IGO4ERCGGLTU7VE0IPTA3P39ZA5R,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about owls.,generic,owl,An owl is hooting.,3,4475,10,target
VCEOZ3N22SPCOY640CP5GFRMPLTSNP,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,singular,definite,past,,bare,dolphin,The dolphin swam in a pod.,3,5343,11,target
72M94M5ET124AYTL46MK3P5NQE6Q5V,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,crayon,The crayons melt in the sun.,2,4203,12,target
F72PC8D2ED3VWAIVZ8UEAH6IBASJON,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me about toilets.,generic,toilet,A toilet flushed.,3,16853,13,target
2YJO8I60AIIHFWOVVVR3ANY0HN4S0O,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me about frying pans.,generic,frying pan,The frying pans sizzled.,3,5345,36,target
5PBVYNRVE0SDPQSFGW5N3O2SIPV4CC,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,computer,A computer is connecting to the internet.,5,3611,37,target
2X43VUX1DUJHELTH5X601ZMQBKX6KS,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,escalator,Escalators carried people upstairs.,4,4658,34,target
6UE18M6Q4N23EBRKFCOJYNSR7ZN6RB,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,,bare,ATM,An ATM is dispensing money.,3,3819,35,target
64SBMJGL0KJ6GI876XLC6JT0DQOX3Q,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,singular,definite,present,,bare,dog,The dog gnaws on bones.,1,4580,18,target
P86KHEDQK2W6LGKLZW1YH7PIYNSUOD,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about camels.,generic,camel,Camels are carrying supplies through the desert.,3,5744,19,target
TJ7EPBFDB8CYBQ4G13TKUGJKWFL5OR,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,singular,definite,progressive,,bare,hose,The hose is spraying water.,4,4537,30,target
ENADSZ85OXEXSOK0JP6D4JG13T25GR,Wed Jun 29 10:11:13 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me what's happening.,specific,gorilla,A gorilla pounds its chest.,4,8005,31,target
G6076IQS5AE4JHSQXGYS9618PMCE4V,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,singular,indefinite,present,,bare,piano,A piano plays music.,3,5105,38,target
PSOAC1HPFJ2AYEX2MR8D7KGIP2S02R,Wed Jun 29 10:11:13 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me about towels.,generic,towel,The towels soak up water.,5,3063,32,target
ZR42D63ZLEN2XGN38NMKB6T3PZ43PR,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,singular,indefinite,present,,bare,hose,A hose sprays water.,4,5787,33,target
89XCANP0H5VUE5331NXMYIV05CHKA5,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,computer,Computers connect to the internet.,5,2382,39,target
B9O238CCGN409ITXQ30DBXWUJD3QVV,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,pigeon,The pigeons are bobbing their heads.,5,2398,29,target
2O1EJMD7BN1OYCWLR4B9276ETV2APF,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me about pianos.,generic,piano,The pianos played music.,2,4981,28,target
UAZMMEUP7BA6MII8JOERY71ZI407VZ,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me about boats.,generic,boat,The boats sail across the sea.,4,3702,25,target
FB86IBCDZORCPZHF81LMFLZKRU8O4F,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me what's happening.,specific,owl,Owls hoot.,2,2531,24,target
EVBBV4402G1O1AFIRFTZUJD0MA59TZ,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,plural,definite,past,Tell me what's happening.,specific,dolphin,The dolphins swam in a pod.,3,8858,27,target
YLQNJTV1HBWUZ3090IO33DLPLBBRIY,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,camera,The cameras recorded video.,5,3098,26,target
XMTV1IB5RFEY5CIUUFWBCRCQP6OIKX,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,definite,progressive,,bare,cheetah,The cheetah is running fast.,5,2100,21,target
8TJ56B3FZX1S37XRCYJLEPPL1XZOPM,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,football,A football spiraled in the air.,4,2799,20,target
JKZVWCAQ78QEC83FAUU0Y4NRJD5X8G,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,towel,The towels are soaking up water.,5,2122,23,target
9IY5PHQLAM7ARRMD1FXCZUQ65W5LB1,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me about microwaves.,generic,microwave,A microwave is heating up food.,5,2098,22,target
V5I0880CMSQVSFVFZWTRQFK8LAOFO9,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about toilets.,generic,toilet,Toilets flush.,5,2353,40,target
CM5649R38YW2PLTCL4F9GPHOICBP78,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,dog,The dog gnaws on bones.,4,3816,6,target
QJ9V24JCRQ040NGIQNL0RRVY5FSYWH,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,definite,present,,bare,crayon,The crayons melt in the sun.,4,5162,7,target
XNCCU6Z52HCSSURESWMAGPN2CNYZ35,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,My father used to drive a bus.,2,5066,4,example
I6JWGP65D8O0HM76R1ZCUJFUSP99Z1,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me about telephones.,generic,telephone,Telephones rang.,3,4341,5,target
C62J50V9WR75COM1M6C3FVIKKT89RY,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,4,4218,2,example
O6BIMT2L18EASIFOMNIGWJMJG419BC,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,The moon is made of green cheese.,1,4745,3,example
CEEMZONFSM5UBJCKRKQCSTZF8K8RVB,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,5,8246,1,example
YDC4FA0IBST0VQV8SOY3UWFDWLGT0N,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me what's happening.,specific,peacock,The peacock is displaying its feathers.,5,2935,8,target
VQY9V2WG5CKHKVDVHBGH559RM9V2ZZ,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,ATM,The ATM dispensed money.,4,4589,9,target
J6S2Z5JL8M3C99BCLGLHYA81RI0FHZ,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me what's happening.,specific,butterfly,Butterflies are flapping their wings.,4,3813,14,target
QIK26O7O1UPMRV9BJK5DATX1Q5JN75,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,plural,indefinite,progressive,,bare,gorilla,Gorillas are pounding their chests.,4,3386,15,target
H74F2HT7QMH3WRONPPXBUHVKVITI07,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me about lions.,generic,lion,The lions are chasing antelope.,5,2683,16,target
DKHZLM8B3AC8UZ4NUC00ZDV5D513D7,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,marble,The marbles roll on the floor.,3,5820,17,target
A16W7ZPCMSFE3PGKOUZPP61FN04UXD,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me about squirrels.,generic,squirrel,The squirrel is burying nuts.,5,3281,10,target
C2ELY86EBTKOSWSN1JLOIXJSX1JX2Z,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me what's happening.,specific,bear,A bear climbs trees.,2,4382,11,target
IANF4QLL2RWUMWLCWCGDFFP95CO167,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me about frying pans.,generic,frying pan,A frying pan sizzled.,3,3051,12,target
DU5X36U49Z9ZVXK8Z7G5RJFRR85QF3,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,plural,indefinite,past,,bare,turtle,Turtles moved slowly.,2,4344,13,target
FC5CQFD0J8BW52EQUDLA4EKB40NHBR,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,definite,present,Tell me about camels.,generic,camel,The camel carries supplies through the desert.,5,3547,36,target
P68BZ72OZO644PCOEJO8DMYP67K00N,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,singular,definite,present,,bare,car,The car travels on the highway.,4,10413,37,target
KXRZH17ZU02Q2FC4MQRSKJCUWYB4KO,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me about escalators.,generic,escalator,The escalator carried people upstairs.,5,5733,34,target
HL5HEIHES06C9O9JSEBVHOF27O3SGZ,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me what's happening.,specific,pig,Pigs rolled in the mud.,4,2572,35,target
JUHYJEG5AH3K2SPSG8WL5QMGGDYWTY,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,shark,A shark is attacking swimmers.,5,3435,18,target
8IWOUE1ZI6X19V109R4NDX9TU0LA8L,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me about pandas.,generic,panda,A panda eats bamboo.,5,8954,19,target
7W5E1T6WWQGG6YX3LKD570QEQ2CQNT,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,cat,A cat slept a lot.,3,2973,30,target
353SIEL4BJZHZVONWRX25H7I0P66NF,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me about light bulbs.,generic,light bulb,Light bulbs are burning out.,2,7668,31,target
GBBN2DQKKNYT7K175M6D4IH5V6UKLD,Wed Jun 29 10:11:16 PDT 2016,"""English""",animate,singular,definite,past,Tell me what's happening.,specific,kangaroo,The kangaroo carried its baby in a pouch.,4,3736,38,target
7YMETAYGK1LK2MI90PM5XWBPRY4HAW,Wed Jun 29 10:11:16 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,kite,A kite is floating in the breeze.,5,3018,32,target
U5POB8BBHA053H1NPTNPSO2H8NTWQG,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,escalator,An escalator is carrying people upstairs.,5,3557,33,target
Z3V047UPRRE2Q318P9OU8S1HVRIDBJ,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,indefinite,present,,bare,dolphin,Dolphins swim in a pod.,5,4383,39,target
4FG15OOBX7G45EYUG7631MJBH6IUY7,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,definite,past,Tell me about cheetahs.,generic,cheetah,The cheetahs ran fast.,5,4536,29,target
9UCY1UDP2O34UBXHWTE4WEQF0D8TFV,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,definite,present,Tell me what's happening.,specific,kangaroo,The kangaroos carry their babies in pouches.,5,6034,28,target
7KHI4TNUZUXXYCBNQYH4Y68KM4LJK5,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me what's happening.,specific,squirrel,Squirrels bury nuts.,3,30417,25,target
F629Q1SOQCWMG8V0TXLP1928GDNYN8,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,singular,definite,present,,bare,car,The car travels on the highway.,3,26053,24,target
2UTZSM9RXM71YU5IYSBXEJBNCHRCKP,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about butterflies.,generic,butterfly,Butterflies are flapping their wings.,5,2652,27,target
FQZEBVORIDUEDQ82C0OJHKFE65DP3S,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,definite,past,,bare,dog,The dogs gnawed on bones.,5,5451,26,target
NTPVBKJ02ODJO9PV6JTXEUVNIAEA1R,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me about light bulbs.,generic,light bulb,A light bulb burns out.,2,3598,21,target
9ZCRSONY0UB3TGD3F7RTZ1K6IQ2QW1,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,microwave,The microwaves are heating up food.,5,2704,20,target
AZSA8175V10W5BLE4DGE276RBCM0DN,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me about toilets.,generic,toilet,The toilets flush.,4,6352,23,target
RYEAXOOP6J3F4TJFYCJRYOWW68LKNO,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,,bare,piano,A piano is playing music.,5,10103,22,target
BRI75MD306N78SILVHCBNKTBBJRF5D,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me what's happening.,specific,gorilla,A gorilla pounded its chest.,5,2446,40,target
0X7SDFR7FVNGVD8EDYCGMXNMS1N2ZW,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about sharks.,generic,shark,Sharks attacked swimmers.,5,4700,6,target
7UMJSJV5E4TWEFW91I247Z4FL3UXQ5,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me what's happening.,specific,boat,The boat sailed across the sea.,5,3559,7,target
5ADXBXT52FGA0FGOJ6FUNSGAYH3POX,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,5,3512,4,example
5CVDW0AZPL4MEK9MBYN9U4V1K97B93,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,indefinite,past,,bare,bear,Bears climbed trees.,1,9490,5,target
FY1QKRSVZ44APFOPTFITEJS9KTHSUZ,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,My father used to drive a bus.,1,4981,2,example
MTRLZ2I9CI5ONC6UXC8WAECL4MH1PQ,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,5,4192,3,example
EQ82X0NOC8ILFAMM8WFB7KP830HTO1,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,The moon is made of green cheese.,1,5902,1,example
AK7PXRMQ44CG40WZR0B1V8DBX910Z1,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,singular,indefinite,present,,bare,turtle,A turtle moves slowly.,1,3870,8,target
XGDVS3MBU9VMUYT9TLRPKUN6X6A4HE,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me about telephones.,generic,telephone,The telephone rings.,4,7009,9,target
I4EG2HCHM2WPNOJ4M3KP5J1Y0HABXW,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,kite,The kites floated in the breeze.,5,6336,14,target
6A10LFUWCN46ZE2WEZBZF4Y4SEAD8Q,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,plural,definite,present,,bare,ATM,The ATMs dispense money.,2,4702,15,target
MVPTUOPTNE0XJ85J0OX73R1R7G8H5B,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me about crayons.,generic,crayon,The crayon is melting in the sun.,2,4607,16,target
56Z34ZQ2G29AQVFZ9MMZ2EZQ77Z4JB,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,definite,progressive,,bare,owl,The owls are hooting.,5,3199,17,target
Y7W5JBO24L5PFRAW2G6LKG0B390V1O,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,camera,The camera is recording video.,5,2789,10,target
YU6U05D8KZKBBC6LQQN8D4OS9M5910,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,Tell me about frying pans.,generic,frying pan,A frying pan is sizzling.,3,4504,11,target
79J2PBRAGLT2HET04TQP3KLXZ3F0C2,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me what's happening.,specific,pig,Pigs are rolling in the mud.,5,2639,12,target
3X1TZHDPTR4J22UQFC9E5RE6WMGLOM,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,indefinite,progressive,,bare,pigeon,Pigeons are bobbing their heads.,4,4248,13,target
PP5D5WG7L7YZ9VMQNTU8WX2V7V6OM5,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about footballs.,generic,football,Footballs spiral in the air.,5,3194,36,target
WWWZ8N9C4WZ7DY00VD054V5CD5X1JR,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,singular,indefinite,past,,bare,towel,A towel soaked up water.,5,3871,37,target
216451S0U7DKQNRW22W20RQSFU617K,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about cats.,generic,cat,A cat slept a lot.,4,3668,34,target
T66NCANT7CKHGA5QR7TE6FF97TYQMJ,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,lion,The lion chases antelope.,5,4264,35,target
H63NFNPJKUUUD2L8C2O850BJ9N78YX,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,hose,A hose sprays water.,3,3695,18,target
ND92MHD40DBUZUJ4LYD66IPEMAVIL3,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me about pandas.,generic,panda,The pandas are eating bamboo.,5,2942,19,target
W6MVX4BQWDWO6PGY9Q1UET8G7JFBXW,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,singular,definite,past,,bare,peacock,The peacock displayed its feathers.,5,3040,30,target
6LHKAAV4AFUIQDRVIT4FQHVVHSSQO4,Wed Jun 29 10:11:30 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,computer,Computers connected to the internet.,5,4619,31,target
GXPICOQMI9QUQ6G2KJ4GZFZCWE21MZ,Wed Jun 29 10:11:30 PDT 2016,"""English""",animate,singular,definite,past,Tell me about camels.,generic,camel,The camel carried supplies through the desert.,5,5302,38,target
