WorkerId,SubmitTime,Answer 53,Answer 54,animacy,number,definiteness,tense,subject,sentence,response,rt,question_number,type
CLCP5MA9H8V2A8ANP1WI4W9L414N9I,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",inanimate,singular,definite,past,bed,The bed sat in the middle of the room.,2,2669,9,target
2YWLN315W1YTII4AWVIIHLOE2FCNO0,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,toilet,Toilets came in handy.,1,3278,14,target
LOVXBFJGVBLMZ6ORBTDKFWUYMN6XWM,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,car,Cars drove on the road.,2,3355,15,target
5POWI6PRCVXJQ9BQXDN5ZXA42CY4WP,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,marble,Marbles roll down the slope.,2,2156,16,target
KOAFW1VR65DLTJQYVFEMFVYH6BA0RB,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,towel,Towels hung from the rack.,2,3201,17,target
L0Q9WRS4CYRRDX14EW3TZ9UQHV328I,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,singular,definite,past,rabbit,The rabbit scampered through the meadow.,2,2305,10,target
R7YTEEO9ISGY9MLOMZ13065IR9J54C,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,plural,indefinite,present,bear,Bears hibernate for the winter months.,1,2084,11,target
0U2VL4V3JI8OW5P8DJQGCGD2BMN9MP,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,singular,indefinite,past,dog,A dog barked at the passerby.,2,1753,12,target
UXP2ACJTJUWMAN0JU1NE3A9ZVVQBVQ,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,singular,definite,present,pigeon,The pigeon coos and struts.,2,17059,13,target
5HGXHHRXG3FYFJ41J52Q2F200GMU8A,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,singular,definite,past,cheetah,The cheetah ran really fast.,2,1922,36,target
HXIH7SHMYB7QQSMMR6H7CTKYZQXABJ,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,singular,definite,present,skunk,The skunk hurries into the woods.,2,2885,37,target
PJ2V7LWPWOGEPI4EG06HNDUOAEJZ42,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,singular,indefinite,past,cat,A cat liked to meow.,2,1631,34,target
KTAM8QOZSQ8TWG2DON3TEFOIAZHMVH,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,light bulb,A light bulb exploded somewhere.,2,4255,35,target
JL4IWYU3A6IY1KES8TKAQG59IIGEKM,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,plural,definite,present,camel,The camels provide transportation in the desert.,1,2823,18,target
Q3QTRBHNPON3UTE8C60JS0UTZCMBHC,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,chair,A chair belonged at a desk.,2,2405,19,target
16TS4EOHLFD8BLZUS1C438BLMEBIAY,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,singular,indefinite,present,kangaroo,A kangaroo jumps across the road.,2,4227,30,target
EG7EV82HJPXRDXGAHA2AZBN90UXJWF,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,plural,definite,present,owl,The owls hoot at night.,1,2846,31,target
NTAFBEO58A1CHUFSOZLWJ1YFFK9QDX,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,fence,A fence marked territory.,1,2920,38,target
CULOHK4N40KCTDJF5PPPC9OS24VJKJ,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,plural,definite,past,fox,The foxes burrowed in their dens.,2,2460,51,target
FVP82Z2SU18FG34H1XWJGQT8YQV6UZ,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",animate,singular,indefinite,past,turtle,A turtle moved slowly.,2,2005,32,target
QFQ2RSH6UBD4C517CR0MYBK3RB9MK2,Wed Jan 20 13:40:16 PST 2016,"""English""","""""",inanimate,plural,definite,present,couch,The couches fold out into beds.,2,3297,52,target
RZASVEWWQS8C5E21TPU9TLJDMV5ZQG,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,definite,past,television,The television entertained the children.,2,5601,50,target
5RTNTQH64Q12MGFDUE48CV8QKDVZZW,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,definite,present,zipper,The zippers hiss closed.,2,7758,33,target
MIJ1KYM4I2CDVIY3W1SXTVL1FT1WUP,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,marble,Marbles rolled down the slope.,2,3672,39,target
T658HDKFKZPWZA1H9NML62XW8IB3M7,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,definite,present,cheetah,The cheetah runs really fast.,2,5135,29,target
1O05S3LXTAFCKPL5KVOBDPI6VKW3TY,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,definite,past,skunk,The skunk hurried into the woods.,2,4090,28,target
508LTEBONWBBOQFRW49WF2FPO9V0DE,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,definite,present,pigeon,The pigeon coos and struts.,2,8689,25,target
0TABVSCPF3VWVQD36PERUANRAZ57DR,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,indefinite,past,knife,A knife sliced through the warm bread.,2,5767,24,target
3KNEXFPJEY8H01FE514GLHSHPCE3WC,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,definite,present,guitar,The guitar sounds good.,2,7912,27,target
WQAPRL8ROM7VKRFW3IQZKHRA0T7G8A,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,definite,present,shirt,The shirts come in the mail.,2,6543,26,target
YYUXS68VKAQLMXVNTWVHNXE69TKDC7,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,indefinite,past,squirrel,Squirrels buried nuts around the forest.,1,8981,21,target
RIILLPNUPANG25I3CSSXSDLX4G1CD3,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,definite,past,dolphin,The dolphin made a crazy sound.,2,5421,20,target
UAX6TKVSHPMEUYVI0SC8KQ9IJ246L8,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,definite,present,pig,The pigs roll in the mud.,2,6231,23,target
TENF4V6ACJ2U1JWWWVRMWJO22PQMCP,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,indefinite,present,butterfly,A butterfly circles the flower.,2,5241,22,target
C3XTEJVD8QHC14LSGIEULFQ4RN13WF,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,definite,present,boat,The boats sail peacefully.,2,3826,47,target
HFBH688ZMNDTZX7PNFXV65N9B05BXB,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,indefinite,present,bear,Bears hibernate for the winter months.,1,4780,46,target
473WL0TW1S9YC9BGMRF2XACS92PAHS,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,indefinite,present,cow,A cow chews its cud.,2,7535,45,target
GR9H6BO9NN78OKQDYZ332LWID5R5D9,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,football,A football deflates.,2,3742,44,target
0WH9XT4TDGLQPZF7S1YM9DKE4NKU9L,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,definite,past,bed,The bed sat in the middle of the room.,2,4347,43,target
44SKXVP0ZQ4KYIAFDWFOEFFOSUDE1X,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,definite,present,kite,The kite flies in the sky.,2,6559,42,target
KZKK1RQEX1SIBVLENPKFEP2H3K836W,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,definite,past,lamp,The lamps lit up the room.,2,2771,41,target
A8EHOR0HII3M8VGMN6OSXTHZC5CU8W,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,definite,past,fox,The foxes burrowed in their dens.,2,6154,40,target
0CPUIL3OR1YAJDZRP0GVNHQHAMJXLH,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,indefinite,present,towel,Towels hang from the rack.,2,5735,49,target
LJY3M6MLM0XCEURTNHZZB7I082ISKS,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,definite,past,bicycle,The bicycles rode by the window.,2,4528,48,target
WBRGTTTQIR506DMTP6FBVBTC40ZZ5V,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,definite,past,shark,The sharks circled the boat.,2,3948,6,target
2WIX6R7ZU5QJH9157VT0EHA5PAO0K9,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,definite,past,rabbit,The rabbit scampered through the meadow.,2,5233,7,target
IQUIINQELKMNBI2SV5LO0VBBAO2TWE,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,definite,past,bus,The buses were blocking traffic.,2,5308,4,example
3WAEGEQHS8KQHYUS6Q59CQGSW93IH3,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,chair,A chair belongs at a desk.,1,6957,5,target
K0PWGZJWQI47CCDP947JT8RQABLEH6,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,definite,present,zebra,The zebra is not extinct.,1,6395,2,example
7M90XKLPXS4659HN1C2XIRWWUEOUDA,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,indefinite,present,sword,Swords are weapons.,1,6533,3,example
HN468LM5DQJ5TSTTDMNZZF8KRKM130,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,11167,1,example
M2MI0ZMGQVPTUZ7198H6QRRO2L7ICX,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,fence,A fence marks territory.,1,2817,8,target
9C2H77D6XAWTFOWO17LD4CE688A61M,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,definite,past,couch,The couches folded out into beds.,2,5352,9,target
9NXQ59SWXBCZ2182IQFOSC2N8Y0GFW,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,definite,past,elephant,The elephant ate peanuts using its trunk.,2,3957,14,target
F8GL21JE8UGJTE5CPRLED37WIRK4HU,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,indefinite,past,turtle,A turtle moved slowly.,2,5321,15,target
C2PK19JRSZBNUNP5BULB4BY3ZCO2Q3,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,indefinite,present,cat,A cat likes to meow.,1,6120,16,target
BRXQRWUV67JGR6MIXRYLUHWRKQ5AYX,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,tire,Tires went flat.,2,7493,17,target
WCCC2L74PX72MLNC9HWKH5MJI49C2K,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,indefinite,past,peacock,Peacocks flashed their tails.,2,9320,10,target
94JQG4RKU1UIAP1NZ5OYQ0KGXEJIW7,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,indefinite,past,dog,A dog barked at the passerby.,2,3748,11,target
482A77T909AL8IU97HP5MFOIYN2E85,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,definite,past,owl,The owls hooted at night.,2,5179,12,target
DMXJGYEQ0L99A6Y6E6JPFPUEJCQ4DK,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,indefinite,past,lion,Lions lived in prides.,1,5361,13,target
5I6TB4Q1Z470BHQD7UOWDOB87QNOTR,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,definite,present,clock,The clock ticks very slowly.,2,4853,36,target
AVJ767KDKBIA5KQ0QOZBHJ1XONBIQI,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,indefinite,present,panda,Pandas stare at the visitors.,2,8135,37,target
LCXPS28GHEPJ89BC56M52Y5WYZZVR8,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,car,Cars drove on the road.,1,8572,34,target
U6KFOPVLP83SY0W3HYLGZNKWY3ZY2Z,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,computer,A computer makes research easier.,1,6815,35,target
ERYD5YZO3INYS4YIXZSDY6PPI3WWGQ,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,indefinite,present,trumpet,Trumpets sound loud.,1,4484,18,target
YD344MZH5PO968TZXX99XDTVSS3KO7,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,definite,present,penguin,The penguins keep warm by hugging.,2,8868,19,target
F78S9Q1SCW8I1GZQBVKU373AU4ZL92,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,definite,past,camel,The camels provided transportation in the desert.,2,7296,30,target
SXFTIXCSVA08CIK775AXCN2JOABVRD,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,plural,indefinite,past,gorilla,Gorillas swung from branches.,2,5610,31,target
47LBMMXJYCOO1BBPQAH93ELZM7JT1K,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,definite,present,piano,The piano plays softly.,2,3689,38,target
V8YHIG64GZYFAC8KZF9DCSUC92JWKK,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,light bulb,A light bulb explodes somewhere.,2,5712,51,target
WF6NX8G4HCC4534RFK2YRVV200DEOP,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,toilet,Toilets came in handy.,2,9338,32,target
DDKFJ3ZJRTUQHSJBC2FZBO2ZEECW31,Wed Jan 20 13:40:31 PST 2016,"""english""","""""",animate,singular,indefinite,present,kangaroo,A kangaroo jumps across the road.,2,3747,52,target
LYSUBOOB8TY8VDLVEYKRMGDATMVDL4,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,indefinite,present,squirrel,Squirrels bury nuts around the forest.,1,2759,50,target
JBGR423PAB8XRM504WT67C34IHMU60,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,definite,past,fox,The foxes burrowed in their dens.,2,1930,33,target
M6K4JYYMYIEAENLVMM9INZ50TZVIIP,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,football,A football deflated.,2,2208,39,target
WZ7WISJWQOKKJ8OXL4AMWV908NLRV8,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,definite,present,camel,The camels provide transportation in the desert.,2,2678,29,target
V38COCB12ZJ94STQ223TGV5SZ3JCCI,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,indefinite,past,butterfly,A butterfly circled the flower.,2,2939,28,target
6YXOTO6J9HEAANUYDX8AVJTHDNCNAS,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,indefinite,present,panda,Pandas stare at the visitors.,2,5768,25,target
Q959F5UQY26HRHTMMYQMAIIG8JCVVM,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,definite,present,pig,The pigs roll in the mud.,2,1979,24,target
3M8JCUAVJQ2EEMBPDUNX5G50OJPJAM,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,computer,A computer makes research easier.,1,4857,27,target
I85AQWC84TFVB517KARQVMKGDIIEXF,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,knife,A knife sliced through the warm bread.,2,2799,26,target
E6RLJGAJAZK1NGY8HCBNSQHFXMQ65A,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,marble,Marbles rolled down the slope.,2,3218,21,target
8G2B2L1OOP34K05IXCBAW1GF0H33GU,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,definite,past,couch,The couches folded out into beds.,2,2709,20,target
5VQFNNRLXBM1W71KIQE5HUZ4W3KMWE,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,indefinite,present,lion,Lions live in prides.,1,2418,23,target
M3U112S7Y7Y983SA4QC69M0BZ10KMI,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,definite,past,zipper,The zippers hissed closed.,2,2510,22,target
G4CTOOF2NKL88XC7VMOL5LJ0LSPU0E,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,definite,past,elephant,The elephant ate peanuts using its trunk.,2,3067,47,target
0AAD7QGKRTDU5IF8GLTR69N4P5AUBY,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,definite,present,dolphin,The dolphin makes a crazy sound.,2,3757,46,target
2HUDQ36VE4PKVSK8T3Y945YKJERMVL,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,trumpet,Trumpets sounded loud.,1,5106,45,target
5Q8I1CY20I1IUVNUVHMZ00D56QUM7C,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,definite,present,owl,The owls hoot at night.,2,1939,44,target
WFTPRBV666OF1RD46ATHZQ3SW0IJIG,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,definite,past,kite,The kite flew in the sky.,2,2002,43,target
SGCP0DJJ8AFIYJXFR3HY8B0RCBI0I0,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,fence,A fence marked territory.,2,2285,42,target
YVMZBV8LD6IOBO48YA0YH1Q0JJ6LY3,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,light bulb,A light bulb explodes somewhere.,2,2219,41,target
0VGRQOPK3DK5V1VX1LGY3E98P1GBJG,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,definite,present,television,The television entertains the children.,2,2639,40,target
I1MCKGHNI3CTJQRGVQGBOSLTTVMUBI,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,definite,present,pigeon,The pigeon coos and struts.,2,2748,49,target
63AEGHBYRYGMVU95DHER9LEJ7QJPXQ,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,indefinite,past,bear,Bears hibernated for the winter months.,1,5266,48,target
7RGQJWU3GOILIIEGFX0QOLIZQQ7R1D,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,definite,present,shirt,The shirts come in the mail.,2,2837,6,target
X7P2ZRQ55YSZSL1SBV44K24I56MP4I,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,definite,past,bicycle,The bicycles rode by the window.,2,2580,7,target
ADG3IAA5A4DVKY8BQZZUHZM9ZMPJG0,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,indefinite,past,mouse,A mouse lives in my house.,2,4959,4,example
P9V305EIGT9O293CTA2I0PIZPX3O0Z,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,indefinite,past,dog,A dog barked at the passerby.,2,3281,5,target
WR22G460ITQFHUBNEWGB8M0Y9022V5,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,sword,Swords are weapons.,2,6766,2,example
H4HLOM365CGEE6GBMDPE4CYYO7PGIN,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,6298,3,example
CFCCIDTAJEQ29RKLW5XDGXKR2DWCFJ,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,definite,past,bus,The buses were blocking traffic.,1,9437,1,example
WFRROUQF0E72A339MQ98TPX5EZUBT9,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,definite,present,skunk,The skunk hurries into the woods.,2,2549,8,target
Q7TWRZ1ZSF0U6YV1K1BCTAF7SZI2V5,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,definite,present,rabbit,The rabbit scampers through the meadow.,2,2439,9,target
R3UBC768OVZMIFRIFKPI99Z89OFL3Q,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,towel,Towels hung from the rack.,2,3409,14,target
09CUOINO12BB2IHJWD9THMX8RUQ5PW,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,indefinite,past,kangaroo,A kangaroo jumped across the road.,2,2858,15,target
AN62MXZ2WEDPCXUKDC285N6ML2GNZ4,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,definite,past,bed,The bed sat in the middle of the room.,2,2659,16,target
MZ3STCMMOQP8Y48IKK4MN701XERB87,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,indefinite,present,gorilla,Gorillas swing from branches.,1,3557,17,target
XZNBTQN87DC5DTD9DQMDRYKB3NM1K9,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,indefinite,past,cat,A cat liked to meow.,2,3220,10,target
D1JG2BU7OWX0Z7YZA6EQ666RXWXQ5B,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,toilet,Toilets came in handy.,1,3707,11,target
PFDU795WN3GK4BSW2MB8GTVNHT07YY,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,definite,present,boat,The boats sail peacefully.,2,2349,12,target
SP9FUYAVARGK0L4IXEI1U5XGEBFL10,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,indefinite,past,cow,A cow chewed its cud.,2,2949,13,target
UWFV7CFQPUDGSJI7U7450K2JSU7VSZ,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,definite,present,clock,The clock ticks very slowly.,2,2307,36,target
V67KPJ3QAA72PVKZ5BAWO3V3Y3RWV5,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,definite,past,piano,The piano played softly.,2,2209,37,target
1EEGQ2FDK2FAMLHS2ANAMTA6ABTQCT,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,indefinite,present,turtle,A turtle moves slowly.,2,2569,34,target
WZ8ZZFDQN6L1SSI7KUGJ6RBNMJQONG,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,definite,past,penguin,The penguins kept warm by hugging.,2,3128,35,target
QFNPFW4FAX3ZDEXLRTLE3BCTRRRCY2,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,singular,definite,past,cheetah,The cheetah ran really fast.,2,2490,18,target
FWXIOFXLRNJ570OE3KUJ678SITAUWH,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,tire,Tires go flat.,1,2618,19,target
PNWMJOEKHLNPWFPDI89VA6LFP9LTDA,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,chair,A chair belongs at a desk.,1,4060,30,target
G3A2G62KUXANU118MQZMWE7MBM05U5,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,singular,definite,present,guitar,The guitar sounds good.,2,3896,31,target
BQAY5KA8T59LYHLVH8WWNAAWIK85MX,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,indefinite,past,peacock,Peacocks flashed their tails.,2,3827,38,target
DRNXFLQ3O0IA2VN80V4RF5QWV9QCTN,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,definite,present,lamp,The lamps light up the room.,2,3937,51,target
Q5EXL2AED9NITC8Z2TI1OFCAGAI410,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,car,Cars drive on the road.,1,2827,32,target
GTVYJQ2N6X57JFD5AFMPC4GJWLCTG8,Wed Jan 20 13:41:38 PST 2016,"""English""","""""",animate,plural,definite,present,shark,The sharks circle the boat.,2,2849,52,target
VCO4SZY91PVNA4T2HAMZ1OLBT65K1P,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,definite,present,clock,The clock ticks very slowly.,2,2195,50,target
6SBF7L0IWJ23XCWF2G4TWCVPKRF8X1,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,indefinite,present,trumpet,Trumpets sound loud.,1,2127,33,target
HRSY5HAS1BDQLC18ATEFJ8R0SOV4BS,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,definite,present,owl,The owls hoot at night.,2,3499,39,target
WA1ITNOG4YP9P8W2K787L3MMZY6AOF,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,indefinite,present,turtle,A turtle moves slowly.,1,3793,29,target
PBUB9O4O712KO5S0VA4KUL0NFFLNRR,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,indefinite,past,cow,A cow chewed its cud.,2,2232,28,target
4XPOVH7GGQSPGI3HF3NYEMEEV6SIMO,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,definite,present,lamp,The lamps light up the room.,2,2930,25,target
NPN0VIZS74YYDLI0NAU7PGJL9J7NSW,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,definite,present,bicycle,The bicycles ride by the window.,2,3656,24,target
BXJQ1BNAEIAEQ7IVP9TMRURNMNY1MR,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,definite,past,bed,The bed sat in the middle of the room.,2,3548,27,target
IGCMI0P3LBLZRXC480BIEU0M1ED46G,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,indefinite,past,panda,Pandas stared at the visitors.,2,2359,26,target
T272IQAN5SDVCW1KW03WBYZVAVDBWO,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,singular,definite,past,skunk,The skunk hurried into the woods.,2,2207,21,target
3IA25O3JC1ABKZ04TF5RWCY3UB8YFX,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,singular,indefinite,past,light bulb,A light bulb exploded somewhere.,2,2249,20,target
692UAJBGUPN5GWOCI44DND2VCQLPM7,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",inanimate,plural,definite,past,zipper,The zippers hissed closed.,2,3298,23,target
K7VGH88SS463DCM2T3XIUQELVKUBD7,Wed Jan 20 13:41:54 PST 2016,"""English""","""A couple of those sentences I wasn't completely sure about, because of the phrasing, it could have been a specific group, or just in general.  I guess that was the point...""",animate,plural,indefinite,past,bear,Bears hibernated for the winter months.,2,3850,22,target
